epoch,train_loss,eval_loss,train_pearson,train_spearman,val_pearson,val_spearman,lr
17,1.0555270910263062,0.9342585206031799,0.27693721652030945,0.22709513977567883,0.2816958427429199,0.22821978363104878,0.00029996422780537884
18,1.0515549182891846,0.9283128380775452,0.2945686876773834,0.2403259437017587,0.2995208501815796,0.24148183999787962,0.00029995327772168185
19,1.0480045080184937,0.9227868318557739,0.30882957577705383,0.2508483545455793,0.3140893280506134,0.25219947766896816,0.00029994086796008743
20,1.043689489364624,0.9171006679534912,0.3214167654514313,0.2609537851876746,0.3269593119621277,0.262368296107681,0.0002999269986455618
21,1.0388532876968384,0.9108999967575073,0.33315539360046387,0.2710019908734874,0.3388860523700714,0.27267196277367645,0.00029991166991776886
22,1.034116268157959,0.9045336842536926,0.3421996533870697,0.27914141282074606,0.34768378734588623,0.2809877211107257,0.00029989488193106874
23,1.0281062126159668,0.8981752395629883,0.34708264470100403,0.28418807842546545,0.35223063826560974,0.28609062611815844,0.0002998766348545161
24,1.0216929912567139,0.8917786478996277,0.3480992317199707,0.28680848886387006,0.35292819142341614,0.2887204432919564,0.0002998569288718588
25,1.013748288154602,0.8855094909667969,0.34563255310058594,0.28815303826657934,0.35004281997680664,0.2900103082698585,0.0002998357641815362
26,1.0055395364761353,0.8796091079711914,0.3401198983192444,0.2878421895874748,0.3440241813659668,0.2895893799306759,0.00029981314099667615
27,0.9957921504974365,0.8740820288658142,0.33324190974235535,0.2878637930337606,0.3367007076740265,0.2894472709086517,0.00029978905954509397
28,0.9855894446372986,0.8693417310714722,0.32669392228126526,0.2902361038844874,0.3295159637928009,0.2916045103931291,0.0002997635200692897
29,0.9749321341514587,0.8664337992668152,0.3195623457431793,0.29244206309442383,0.3215562105178833,0.2934724425644453,0.00029973652282644543
30,0.963571310043335,0.86565101146698,0.31205978989601135,0.2933739034811681,0.3134632408618927,0.2943706051046648,0.00029970806808842323
31,0.954613208770752,0.8663555383682251,0.30648311972618103,0.2946161953623352,0.30764853954315186,0.29573132413676695,0.0002996781561417619
32,0.9466578364372253,0.8675036430358887,0.3034850060939789,0.2952920977850129,0.30465295910835266,0.2965788039649722,0.0002996467872876745
33,0.9401940107345581,0.8681541681289673,0.30242615938186646,0.2958477905528663,0.30359986424446106,0.29715090535307204,0.00029961396184204504
34,0.9359076023101807,0.8677293658256531,0.30351880192756653,0.2967026133401859,0.3046785593032837,0.29793214602235707,0.0002995796801354252
35,0.9305692911148071,0.8657258749008179,0.3068816363811493,0.298411100213838,0.30819445848464966,0.2997086242234728,0.0002995439425130317
36,0.9262116551399231,0.8620854616165161,0.31156423687934875,0.3031393587730426,0.31308791041374207,0.3044888483790894,0.00029950674933474167
37,0.920653760433197,0.8569438457489014,0.3170914947986603,0.30897645184968664,0.3188118636608124,0.310242341120179,0.00029946810097509027
38,0.9162946939468384,0.8504984378814697,0.3248029947280884,0.31488190978370534,0.3268789052963257,0.3163698082956279,0.00029942799782326597
39,0.9107587933540344,0.8431151509284973,0.33396100997924805,0.32205993152011814,0.33612218499183655,0.3235186285699816,0.00029938644028310697
40,0.9049004912376404,0.8351089358329773,0.3449679911136627,0.33019242280247807,0.34725531935691833,0.3316381640995345,0.0002993434287730973
41,0.9001245498657227,0.8271895051002502,0.3570697605609894,0.3379354380931439,0.35963284969329834,0.33972497283566533,0.0002992989637263624
42,0.896152913570404,0.8201812505722046,0.3691619038581848,0.344711480929436,0.3720807731151581,0.3467302909528531,0.0002992530455906648
43,0.8924121856689453,0.8143489956855774,0.3793872892856598,0.3509644237764156,0.38264721632003784,0.3532366768526269,0.00029920567482839963
44,0.8878176808357239,0.809276282787323,0.38619717955589294,0.356458411907087,0.3896450996398926,0.3589521541292426,0.00029915685191658986
45,0.8839287757873535,0.8051138520240784,0.3903462290763855,0.3612262353222332,0.39391443133354187,0.3639735796173343,0.00029910657734688183
46,0.87922203540802,0.8017139434814453,0.3923288583755493,0.3652953955889256,0.3959173262119293,0.36820710683199526,0.0002990548516255397
47,0.8747388124465942,0.7987133264541626,0.39338597655296326,0.36866923303514876,0.3969276547431946,0.3716696609538459,0.00029900167527344113
48,0.8689985275268555,0.7955371141433716,0.39423707127571106,0.3713710242211285,0.3976934254169464,0.37446327567568094,0.00029894704882607126
49,0.864061713218689,0.7919946312904358,0.3969287872314453,0.3738778529682527,0.40040645003318787,0.37705615904448886,0.00029889097283351774
50,0.860406756401062,0.7875781059265137,0.4015456438064575,0.37643604830258803,0.4051326811313629,0.3797101274959907,0.0002988334478604654
51,0.8552396297454834,0.7815438508987427,0.40748682618141174,0.37945682231380523,0.41117632389068604,0.38268065705342574,0.00029877447448618984
52,0.850563108921051,0.7752164006233215,0.4148988425731659,0.38331266712495543,0.418785959482193,0.3864970161406822,0.00029871405330455234
53,0.8453359603881836,0.7690661549568176,0.4227556884288788,0.38785299708794413,0.42680561542510986,0.39097332803855644,0.0002986521849239937
54,0.8408516645431519,0.763227641582489,0.4295780062675476,0.39249528103753717,0.4336259067058563,0.39545068925305277,0.0002985888699675277
55,0.8364129066467285,0.7589868307113647,0.43497171998023987,0.3962289841868081,0.43895742297172546,0.3990219981238043,0.0002985241090727352
56,0.8317248821258545,0.7560741305351257,0.43856489658355713,0.39874910745588354,0.4425126016139984,0.40150638346659345,0.0002984579028917579
57,0.827873945236206,0.753075361251831,0.43957796692848206,0.4004459032952102,0.44341161847114563,0.40322859663247335,0.00029839025209129103
58,0.8232060670852661,0.7505098581314087,0.43944767117500305,0.4016435896820486,0.4432089626789093,0.4045099663130836,0.0002983211573525775
59,0.8194590210914612,0.7490432858467102,0.4408893287181854,0.40250713991754156,0.44488030672073364,0.4056597293748856,0.00029825061937140075
60,0.8161986470222473,0.7464988231658936,0.44283589720726013,0.4046772631319295,0.4467910826206207,0.4077313428710431,0.0002981786388580772
61,0.8121296167373657,0.7433469891548157,0.44536638259887695,0.4077426535945556,0.4490189850330353,0.41034557202339367,0.00029810521653745
62,0.8090615272521973,0.7409762740135193,0.4505363702774048,0.4100806644497626,0.45430299639701843,0.41263353891380455,0.0002980303531488809
63,0.8063433766365051,0.7379039525985718,0.45431146025657654,0.41292788374182154,0.45799967646598816,0.4153389025718365,0.00029795404944624355
64,0.8024826049804688,0.7347972393035889,0.45687100291252136,0.41572366569306335,0.46040982007980347,0.41797443155449093,0.0002978763061979155
65,0.7998684644699097,0.7325121164321899,0.46019428968429565,0.4176949754781466,0.46382734179496765,0.42001427072076036,0.00029779712418677017
66,0.7969356179237366,0.7301401495933533,0.4618459641933441,0.4198761963882712,0.46530619263648987,0.42197555777912577,0.00029771650421016966
67,0.7946630716323853,0.7281840443611145,0.4628322720527649,0.4217026284283128,0.46604254841804504,0.423496139741647,0.00029763444707995614
68,0.7906844615936279,0.726784348487854,0.46531832218170166,0.422932584846937,0.4685485064983368,0.4246508410785823,0.0002975509536224441
69,0.7887206673622131,0.7244527339935303,0.4668312072753906,0.4251220727828811,0.4697819948196411,0.4265044301070164,0.0002974660246784117
70,0.7861776351928711,0.7220921516418457,0.46955880522727966,0.42742995250325994,0.472412109375,0.42869165283040006,0.0002973796611030925
71,0.78392094373703,0.7199928760528564,0.47257357835769653,0.429662756536359,0.47538235783576965,0.43087333077295237,0.00029729186376616665
72,0.7812348008155823,0.7179223299026489,0.4744592607021332,0.43195302163574323,0.47698384523391724,0.4328620358773226,0.0002972026335517524
73,0.7781694531440735,0.7161982655525208,0.4767265021800995,0.4336291863407102,0.47920700907707214,0.4344469635686217,0.000297111971358397
74,0.7761290669441223,0.7145808935165405,0.47815826535224915,0.43518260476832,0.4805266559123993,0.43580905055160524,0.0002970198780990679
75,0.7739072442054749,0.7130314111709595,0.478694885969162,0.43693123001924616,0.4807853400707245,0.43717638362438915,0.0002969263547011429
76,0.7716583013534546,0.711740255355835,0.4810904264450073,0.4380448820772768,0.48339584469795227,0.4385743898728847,0.0002968314021064018
77,0.7694754600524902,0.7095917463302612,0.4817323684692383,0.4403104900283479,0.4835931658744812,0.44031699243768857,0.0002967350212710161
78,0.7669798135757446,0.707607090473175,0.48446205258369446,0.442037953098412,0.4862794578075409,0.44207711933344346,0.0002966372131655398
79,0.7641825079917908,0.70601487159729,0.48694804310798645,0.4437693972154408,0.4886367619037628,0.4437121055792979,0.0002965379787748994
80,0.762688934803009,0.7042804956436157,0.4881461262702942,0.4460396582460909,0.489411324262619,0.44543858136083186,0.0002964373190983841
81,0.7603718042373657,0.7023522257804871,0.491012305021286,0.4476451379899981,0.4922817349433899,0.44708530960279824,0.00029633523514963555
82,0.7580675482749939,0.7004257440567017,0.4925273060798645,0.44963449160518826,0.49358129501342773,0.4487800783510943,0.0002962317279566383
83,0.7554042935371399,0.6985896229743958,0.4938810169696808,0.4517302208692623,0.4947032928466797,0.45056028221384176,0.0002961267985617086
84,0.7540448904037476,0.6967926621437073,0.4964893162250519,0.45356288882418044,0.4972819983959198,0.4524211751891585,0.000296020448021484
85,0.751827597618103,0.6947149038314819,0.4983360469341278,0.4563859849468436,0.49872681498527527,0.4546365266894277,0.0002959126774069135
86,0.7501630783081055,0.6924885511398315,0.5021420121192932,0.4585443717169784,0.5025107860565186,0.4568408894151686,0.000295803487803246
87,0.7474623322486877,0.6902238130569458,0.5041002631187439,0.46113122811515217,0.5041660666465759,0.4589389711349527,0.0002956928803100195
88,0.7452002167701721,0.6880226731300354,0.5063307881355286,0.46327106973389276,0.5063034296035767,0.46093621427369436,0.00029558085604105026
89,0.7423695921897888,0.6859480142593384,0.5086579918861389,0.465396358578712,0.5085323452949524,0.46293198886138726,0.0002954674161244214
90,0.7408351302146912,0.6840984225273132,0.5098978281021118,0.4675696039052337,0.5095590949058533,0.46472261270810034,0.00029535256170247167
91,0.7384366989135742,0.6821663975715637,0.5135975480079651,0.46965347142689834,0.5132584571838379,0.4668765684385626,0.0002952362939317838
92,0.7370927929878235,0.6801530718803406,0.5146093964576721,0.47187872534918596,0.514004647731781,0.4685845587325877,0.0002951186139831729
93,0.7347478866577148,0.6776082515716553,0.5180472731590271,0.4739474306545956,0.5174394845962524,0.470720042481431,0.00029499952304167486
94,0.7322713732719421,0.6754748821258545,0.5192675590515137,0.47585950323465004,0.518490731716156,0.4723523996564137,0.00029487902230653407
95,0.7295260429382324,0.6737616658210754,0.5204732418060303,0.47759535229393324,0.5195553302764893,0.4738861388260289,0.0002947571129911916
96,0.7274830341339111,0.6719831824302673,0.523006796836853,0.4792300180513831,0.5220593810081482,0.47559791354578523,0.00029463379632327293
97,0.7264801263809204,0.6704551577568054,0.5232161283493042,0.48085163620385496,0.5221053957939148,0.4768730116321153,0.00029450907354457547
98,0.7244052886962891,0.6681285500526428,0.5264076590538025,0.4827535596731783,0.5252638459205627,0.4788474610020769,0.00029438294591105623
99,0.7219023704528809,0.6663430333137512,0.5275035500526428,0.48450727028342383,0.5262245535850525,0.4803777839768531,0.00029425541469281914
100,0.7192344665527344,0.6645177006721497,0.5292816162109375,0.486293105166177,0.5278925895690918,0.4820583877224735,0.0002941264811741021
101,0.7170130610466003,0.6627433896064758,0.5313964486122131,0.48807616126312536,0.5298989415168762,0.48378222607833854,0.00029399614665326433
102,0.715916633605957,0.6614231467247009,0.5315847396850586,0.48958655815031205,0.5299394130706787,0.4850230710754554,0.00029386441244277277
103,0.713873565196991,0.6595267057418823,0.5344494581222534,0.49142989846670093,0.5326630473136902,0.4868458475894102,0.00029373127986918966
104,0.7124019265174866,0.6581273674964905,0.5352480411529541,0.49319635908860154,0.5333008170127869,0.4883281690791146,0.0002935967502731584
105,0.7101778984069824,0.6559847593307495,0.5381863117218018,0.49532973456380097,0.5360531210899353,0.490397372862148,0.0002934608250093907
106,0.707490861415863,0.6543928384780884,0.5391832590103149,0.4970790089937914,0.5368762612342834,0.4919591408865751,0.00029332350544665237
107,0.7065759897232056,0.6527448296546936,0.5407512187957764,0.49891707640352895,0.5382803082466125,0.49365134439693503,0.0002931847929677498
108,0.703722357749939,0.6510686874389648,0.543332576751709,0.5008173538821911,0.5406703948974609,0.49545633024460756,0.0002930446889695162
109,0.7016976475715637,0.6506779193878174,0.5430369973182678,0.5022589124326159,0.5402921438217163,0.496659755898543,0.0002929031948627973
110,0.7008410692214966,0.6487619876861572,0.5476363301277161,0.5042522014019819,0.5446012020111084,0.4986315443132772,0.0002927603120724371
111,0.7002237439155579,0.6484739184379578,0.5460352301597595,0.5055073601511901,0.542999267578125,0.4996270312758064,0.00029261604203726374
112,0.6981663107872009,0.6447302103042603,0.5507454872131348,0.5078073841760807,0.547428548336029,0.5018916028927332,0.00029247038621007496
113,0.695523202419281,0.6431950330734253,0.5512818694114685,0.5091268346890326,0.5478655695915222,0.5030495124546154,0.00029232334605762324
114,0.6940149068832397,0.6430357098579407,0.5506707429885864,0.5099960490341388,0.5472413301467896,0.5037609497175807,0.0002921749230606011
115,0.6918531060218811,0.6409546136856079,0.5548297166824341,0.5116072005068727,0.5511070489883423,0.5053380326472948,0.00029202511871362694
116,0.6916172504425049,0.6402943730354309,0.5542382597923279,0.5127968575388064,0.5505600571632385,0.5063195699813046,0.00029187393452522847
117,0.689126193523407,0.6375197768211365,0.5573114156723022,0.5145288721497138,0.5534121990203857,0.5079702277808985,0.00029172137201782897
118,0.6868563890457153,0.6362459063529968,0.5585652589797974,0.5155914126539525,0.5544964671134949,0.5089166192806605,0.0002915674327277311
119,0.685541033744812,0.6365275382995605,0.5573171973228455,0.5162400932775856,0.5532667636871338,0.5093535518332994,0.00029141211820510186
120,0.6838656663894653,0.6337727308273315,0.56150221824646,0.5178498354864849,0.5571247935295105,0.5109202543054628,0.00029125543001395676
121,0.6833573579788208,0.6328138709068298,0.5616740584373474,0.519024759412646,0.5572571158409119,0.51188799663355,0.00029109736973214413
122,0.6808420419692993,0.6313310265541077,0.5631919503211975,0.520285919534011,0.558602511882782,0.513023970527385,0.00029093793895132924
123,0.6796497106552124,0.6297739148139954,0.5657129883766174,0.5215030119288978,0.5608704686164856,0.5141691502583903,0.0002907771392769783
124,0.6781677603721619,0.6309009194374084,0.563850462436676,0.522029153850612,0.5590739846229553,0.5145131139837851,0.0002906149723283422
125,0.6778994202613831,0.6273190975189209,0.5685462355613708,0.523759123918079,0.5634291172027588,0.5161944347344974,0.0002904514397384405
126,0.6751697659492493,0.6262041926383972,0.5683337450027466,0.5249661287712875,0.5631916522979736,0.5171913058252892,0.00029028654315404437
127,0.6734192371368408,0.6250364184379578,0.5694570541381836,0.5261073305509758,0.5641859769821167,0.5182099118538492,0.00029012028423566056
128,0.6717724204063416,0.6231595873832703,0.5719780325889587,0.5272965781649808,0.5664680004119873,0.5193364971530818,0.0002899526646575147
129,0.6710268259048462,0.6243919730186462,0.5704188346862793,0.5278555306390553,0.5649880766868591,0.519738169234338,0.000289783686107534
130,0.6702622175216675,0.6205838918685913,0.5757638812065125,0.5299531824903327,0.5699425339698792,0.5217382411053754,0.0002896133502873305
131,0.6688793897628784,0.6201986074447632,0.5753748416900635,0.5307285850154193,0.5695513486862183,0.5223587896077088,0.00028944165891218413
132,0.6668747663497925,0.6185383200645447,0.5761414170265198,0.5318067045685004,0.5701389312744141,0.5233099718968953,0.0002892686137110251
133,0.6647496819496155,0.6169146299362183,0.5782601237297058,0.5328958299230034,0.5720043182373047,0.524338042977949,0.00028909421642641666
134,0.6641390323638916,0.6183485984802246,0.5770587921142578,0.5333431089123505,0.5708897113800049,0.5246391131448207,0.00028891846881453763
135,0.6633894443511963,0.6145462393760681,0.5822246074676514,0.5353453950282477,0.5756133794784546,0.5265767779647595,0.0002887413726451643
136,0.6625451445579529,0.6145505309104919,0.58126300573349,0.535897677200738,0.5746971368789673,0.5269998170168643,0.00028856292970165325
137,0.6600592732429504,0.6123183965682983,0.582504391670227,0.5370405805280006,0.5757030844688416,0.5280162761368593,0.00028838314178092296
138,0.6585274338722229,0.6109504699707031,0.5839407444000244,0.5379414661072072,0.5768912434577942,0.5287929303275534,0.0002882020106934357
139,0.6580855846405029,0.6137647032737732,0.5824680328369141,0.5379600656045768,0.5755320191383362,0.5287024067294619,0.0002880195382631797
140,0.6583014130592346,0.6101506948471069,0.5887567400932312,0.5401530210050951,0.5811525583267212,0.5307929920161952,0.0002878357263276501
141,0.6576662063598633,0.6116858720779419,0.5866491794586182,0.539873506546617,0.5793861746788025,0.5305420058829374,0.0002876505767378311
142,0.6551154255867004,0.6069927215576172,0.5884592533111572,0.5416233382321509,0.5808850526809692,0.5321112536042771,0.00028746409135817707
143,0.6523871421813965,0.6060380935668945,0.5886843800544739,0.5420897696005423,0.580973207950592,0.5324583175791014,0.0002872762720665938
144,0.6524400115013123,0.6085172295570374,0.5869531035423279,0.5422553719017945,0.579505205154419,0.532566739215095,0.00028708712075441927
145,0.6521205902099609,0.6039406657218933,0.5933367013931274,0.5445759705426109,0.58527010679245,0.5347547490668423,0.0002868966393264052
146,0.6502912640571594,0.6035571098327637,0.5938811898231506,0.5452939673987217,0.5858240127563477,0.5354441996726255,0.0002867048297006974
147,0.6481591463088989,0.6042107343673706,0.5925790071487427,0.5454630561839467,0.5845927596092224,0.5355534543879609,0.00028651169380881675
148,0.6475068926811218,0.6012954115867615,0.5940690636634827,0.546222012248087,0.5857291221618652,0.5361273075883354,0.0002863172335956395
149,0.647820234298706,0.6019172072410583,0.5927605628967285,0.5467761604691825,0.5846176743507385,0.5365848632591138,0.00028612145101937784
150,0.6455973386764526,0.5992971062660217,0.5962051749229431,0.5482561860765189,0.5877737402915955,0.5379502548538334,0.00028592434805156013
151,0.6439294815063477,0.5981123447418213,0.5988214015960693,0.5494381590018917,0.5900593996047974,0.5390117843619858,0.0002857259266770111
152,0.643278956413269,0.5991499423980713,0.5978785157203674,0.5496816810829181,0.5892058610916138,0.5392047122444079,0.0002855261888938316
153,0.6426505446434021,0.5965840816497803,0.5986557006835938,0.5507130832627102,0.5897411704063416,0.5400293405367905,0.00028532513671337923
154,0.6399568915367126,0.5953363180160522,0.5994451642036438,0.5514244312746033,0.5903398990631104,0.5405910915334003,0.00028512277216024694
155,0.6392569541931152,0.5960933566093445,0.599727213382721,0.5519835911989548,0.5906336903572083,0.5410993550075974,0.00028491909727224366
156,0.6391036510467529,0.5934280753135681,0.6030763983726501,0.5533906529828614,0.5935789346694946,0.5423746855189022,0.0002847141141003733
157,0.6374554634094238,0.594546377658844,0.6029249429702759,0.5536792513276649,0.5934392213821411,0.5426424448646722,0.00028450782470881397
158,0.6361575722694397,0.5917528867721558,0.6040515899658203,0.5549457554010707,0.5942844748497009,0.5436837885493379,0.0002843002311748976
159,0.635080873966217,0.5916657447814941,0.6035176515579224,0.5554784219638083,0.5937402844429016,0.544089405119202,0.00028409133558908884
160,0.6346315145492554,0.5907827615737915,0.6046828031539917,0.5563472802351108,0.5947554111480713,0.5448329623961434,0.00028388114005496387
161,0.6340696215629578,0.5892317891120911,0.6070032715797424,0.5574123365997598,0.5968205332756042,0.5457877728096038,0.00028366964668918946
162,0.6330319046974182,0.5910879969596863,0.6067415475845337,0.5576127943344177,0.5965251326560974,0.5459115782309379,0.00028345685762150134
163,0.6319449543952942,0.5876489877700806,0.6090352535247803,0.5589462701860486,0.5984736084938049,0.5470916685539028,0.0002832427749946831
164,0.6309224963188171,0.589082658290863,0.6080053448677063,0.5592122780732147,0.5975024700164795,0.5472554676520093,0.0002830274009645444
165,0.6302334070205688,0.5860247015953064,0.6098858118057251,0.5603538706822156,0.5991535186767578,0.5482872311166171,0.0002828107376998994
166,0.6283046007156372,0.5865806937217712,0.6099138855934143,0.5608310158409631,0.5990966558456421,0.5486172887697466,0.0002825927873825447
167,0.628196120262146,0.58497554063797,0.6116325855255127,0.5617803583185222,0.6005813479423523,0.5494288539810287,0.00028237355220723766
168,0.626943826675415,0.5841942429542542,0.6123918890953064,0.5626479165262269,0.601180374622345,0.5501316183475073,0.000282153034381674
169,0.6256576776504517,0.5832257270812988,0.6128727793693542,0.5634810613208222,0.601510226726532,0.5507901076880621,0.0002819312361264656
170,0.6243963241577148,0.5835492610931396,0.6131420731544495,0.5640497852238697,0.60165935754776,0.5512000217437574,0.0002817081596751188
171,0.6253576278686523,0.581272304058075,0.6153656840324402,0.5649839116674242,0.6036232113838196,0.5520430154466337,0.0002814838072740108
172,0.6232155561447144,0.5863106846809387,0.6144864559173584,0.5647198626600948,0.6026794910430908,0.5516048486234056,0.00028125818118236766
173,0.6239250302314758,0.5812394618988037,0.6175045371055603,0.5659715367735484,0.6054574847221375,0.5529161259888704,0.0002810312836722419
174,0.6259798407554626,0.5881949067115784,0.614528238773346,0.5654843758280782,0.6024792194366455,0.552126744555172,0.0002808031170284886
175,0.6254181861877441,0.5792804956436157,0.6180387139320374,0.567073398437206,0.6058867573738098,0.5539551035867644,0.00028057368354874365
176,0.6219416260719299,0.5795966982841492,0.6172991394996643,0.5672834363759788,0.6051292419433594,0.5540569941504552,0.00028034298554339943
177,0.6187247633934021,0.5808866620063782,0.6173920035362244,0.5673575605036233,0.6051626801490784,0.5540789660280392,0.00028011102533558225
178,0.619276762008667,0.5769277215003967,0.6197823882102966,0.5685829939130405,0.607462465763092,0.5553509039899643,0.00027987780526112914
179,0.6188852190971375,0.578739583492279,0.6190172433853149,0.5689424434164828,0.6065264940261841,0.5553982921064937,0.0002796433276685633
180,0.6174787282943726,0.5762361288070679,0.6205378770828247,0.5698891360704279,0.6078883409500122,0.5562451482540506,0.00027940759491907165
181,0.6148644685745239,0.5749907493591309,0.621742844581604,0.570599672791621,0.6089612245559692,0.556850077660033,0.00027917060938648043
182,0.6151100993156433,0.5765986442565918,0.6215795874595642,0.5709696971613178,0.6086059808731079,0.5569475917636819,0.00027893237345723114
183,0.6137363910675049,0.574065089225769,0.6229022741317749,0.5719167495443087,0.609800398349762,0.5577687707268707,0.0002786928895303571
184,0.6134582161903381,0.5730634331703186,0.6234405040740967,0.5725155992212264,0.6101880669593811,0.558227401468391,0.0002784521600174587
185,0.613332986831665,0.574881374835968,0.6231610178947449,0.5728553324400671,0.609712541103363,0.5583083462082783,0.00027821018734267965
186,0.6124679446220398,0.571812093257904,0.6250666975975037,0.5736609277935302,0.6115217804908752,0.5591411525024396,0.00027796697394268175
187,0.6121591329574585,0.5737470388412476,0.6249310970306396,0.5742121312098593,0.6111419200897217,0.5593408611403091,0.00027772252226662155
188,0.6122319102287292,0.570392370223999,0.6267905235290527,0.5751866927717105,0.6129512190818787,0.5603171038430924,0.00027747683477612455
189,0.6100510954856873,0.5710689425468445,0.6266183257102966,0.5755567521013846,0.6126376390457153,0.5604823942680137,0.0002772299139452611
190,0.6093721389770508,0.5702579617500305,0.6271648406982422,0.5760702706300787,0.6131302714347839,0.5609478839708995,0.00027698176226052123
191,0.609099268913269,0.568688154220581,0.6279685497283936,0.5766305618718223,0.6139316558837891,0.5615482535341578,0.00027673238222078965
192,0.6083677411079407,0.5708760023117065,0.6279841661453247,0.5769192378056537,0.6137843132019043,0.5615945842256257,0.0002764817763373207
193,0.6076411008834839,0.5672613978385925,0.6297486424446106,0.5777836658249615,0.6156110763549805,0.5625706408791395,0.0002762299471337126
194,0.60667484998703,0.568645179271698,0.6293129324913025,0.5780665714877243,0.6149259805679321,0.5625403422422504,0.0002759768971458828
195,0.6053889989852905,0.5667120218276978,0.6300555467605591,0.5786692283570667,0.6155853867530823,0.5630847629662771,0.0002757226289220419
196,0.6054401397705078,0.5664879679679871,0.6307273507118225,0.5792397238481374,0.6161009669303894,0.5634542762903406,0.00027546714502266786
197,0.6035807728767395,0.5666229128837585,0.6314418315887451,0.5798585308937346,0.6166645884513855,0.5638534791169412,0.0002752104480204811
198,0.6029492616653442,0.5649877786636353,0.632205069065094,0.5805871904409462,0.6173725724220276,0.564502153668178,0.0002749525405004172
199,0.6025891304016113,0.5655122995376587,0.6321920156478882,0.5809737272030173,0.617211639881134,0.5647078327393127,0.0002746934250596022
200,0.6024261116981506,0.564548134803772,0.6328089237213135,0.5813642301820688,0.6177644729614258,0.5650550839883632,0.0002744331043073257
201,0.6015335917472839,0.5637857913970947,0.6334661841392517,0.5818857425952548,0.6183197498321533,0.5654796303295021,0.00027417158086501486
202,0.6012371182441711,0.5639240145683289,0.6340870261192322,0.5824237991717637,0.6188107132911682,0.5658483297646055,0.00027390885736620777
203,0.6004650592803955,0.5635019540786743,0.6343188881874084,0.5830390894612714,0.6188788414001465,0.5662807895570412,0.000273644936456527
204,0.599637508392334,0.5615217685699463,0.6351602077484131,0.5836686309600227,0.6196861267089844,0.5668879681207852,0.00027337982079365345
205,0.5989387631416321,0.5647451281547546,0.635124146938324,0.5837539315202755,0.6193808913230896,0.5666603467483621,0.0002731135130472987
206,0.5991764664649963,0.5603967905044556,0.6374912261962891,0.58441696316242,0.6220796704292297,0.5676945715842584,0.0002728460158991789
207,0.6004631519317627,0.5693426132202148,0.635805070400238,0.5834705297121124,0.619788646697998,0.5661464526965451,0.00027257733204298727
208,0.6004519462585449,0.5597059726715088,0.637956440448761,0.5849762805344486,0.6224105358123779,0.5682317178388065,0.00027230746418436733
209,0.6003954410552979,0.5636622309684753,0.6364688277244568,0.585128844443204,0.620439887046814,0.5677607311208543,0.00027203641504088547
210,0.5975630879402161,0.5593604445457458,0.6384873390197754,0.5860271835219538,0.6226557493209839,0.5688417877077234,0.00027176418734200353
211,0.5940507650375366,0.5577067732810974,0.639360249042511,0.586460068731084,0.623702347278595,0.5694478802395677,0.00027149078382905124
212,0.5960879921913147,0.564177393913269,0.6380650997161865,0.5861481012476392,0.6219800114631653,0.5685953118591294,0.00027121620725519924
213,0.596706748008728,0.5569491386413574,0.6399769186973572,0.5870394807784555,0.6243669986724854,0.5700076660104346,0.0002709404603854303
