gene
U2SURP
UQCRB
CBX3
DHX15
NCOR2
PHKB
RTN1
SMC1A
EIF1B
NDUFB9
UBE2R2
SLC38A2
ATF4
NDUFAB1
ANOS1
PSMA7
PLEKHO1
SELENOF
ADAM22
SESN3
SLC4A7
ILF2
SMOC1
USP1
DCTN4
ATF2
PRKACA
ATP1B2
ZFP91
GSTP1
NDUFA4
AFF4
RBX1
LBR
HDLBP
GSK3B
ZMYM2
CKAP5
SLC38A1
LRPPRC
UQCR10
MLF2
TUBB2A
CDC25B
MBOAT2
WDR83OS
RABAC1
A2M
ERBIN
ATP2A2
BTG2
SUN2
CHD2
TMEM100
NME1
ADGRL3
SEPTIN5
RHOB
VAT1
RASSF2
ATAT1
MTCH1
SYNE2
TIMM8B
SPTSSA
ROMO1
TMEM184B
CALM2
TMEM14C
TNPO2
CD24
BASP1
HEY1
PIK3R1
ZCRB1
ADI1
COX7A2
GPR137B
SBK1
COX6A1
CCDC82
CADM1
TUSC3
PRPF40A
CASC3
SRP19
H2AFZ
KIF21B
CASK
ZNF664
LSM4
SFXN1
SNRNP200
NDUFS2
ZEB1
AKAP6
PCSK1N
HIGD2A
SH3BGRL3
TOMM5
AGPAT5
SCG3
MOCS2
BLOC1S1
UFC1
SPIRE1
ARPP19
CHD7
TPX2
HDGF
DOT1L
SLC22A17
SRSF2
CCDC167
PCGF2
TCERG1
STAG2
DNAJA1
ANTXR1
GPBP1
FARSB
BMPR2
CGGBP1
PPM1B
CLSTN2
ECT2
N4BP2L2
DTD1
TSC22D4
NETO2
STT3B
NDUFV1
WBP1
ANK2
KCTD20
RPAIN
TMEM183A
OAZ2
TCF25
DCAF7
ALDOC
ATXN2
TXNRD1
TOMM7
FAM171B
POU3F3
THRA
CNOT8
WNK1
API5
SAFB
NABP2
APBA2
CTNND2
MARCH7
RO60
SLC16A1
ARL6IP1
DPP6
DHFR
STARD3NL
NIPSNAP2
ELAVL1
NLGN2
HSPE1
AUTS2
SLC44A2
PUM2
DCX
DDAH1
S100B
PFKFB3
COPA
POLR2F
CSDE1
PSMF1
STMN4
OPA1
PICALM
ARL2BP
GRIK3
SERPINB6
RB1CC1
ZMAT2
UBE2V1
KLHL24
UBE2D2
USP11
WDR33
JAM2
AGTPBP1
NDUFB7
PRXL2A
NDUFA2
VMA21
SOGA1
ZFAND3
C3
CCDC47
DYM
DCAF16
PYURF
MAPK1
XRN2
RHOT1
SF3B3
KLHL5
SPAST
RNF19A
TM9SF3
POLR2I
BANF1
MAP2K2
CENPF
PFDN5
FXYD6
PAFAH1B3
NPAS3
SLC7A1
APPL1
ECI2
PNRC1
ENOPH1
DYNC1I2
AGPAT1
PCMTD1
TCEAL2
HMGN3
CDC73
VPS13C
INSM1
DNAJA2
RHOA
PBRM1
SPCS1
ARMC8
PA2G4
CACNG4
MEAF6
COA4
GRINA
EMC4
HNRNPC
JMJD1C
HNRNPDL
MYL6B
LMNB1
C1orf61
ARL8A
RAB14
SEC14L1
LSM7
WDR6
USP22
PCDHGC3
NAV1
EHMT2
EIF4G3
PRKDC
CCNB1
NRAS
TIMM13
BAZ1B
GNG2
ZBTB44
STRAP
SEC31A
ACYP2
CCP110
SULF2
RAB10
SUMO3
CHTOP
VARS
KIAA0100
YKT6
FLNA
ID2
TFDP2
LRP6
AGFG1
MICOS10
CPNE1
EIF4H
GPC1
ANKRD6
SERBP1
COPB2
JOSD1
UQCC2
TUBB2B
RSRC2
FAM168A
TMX2
HECTD1
RAB2A
MT2A
KHSRP
MACF1
HEPACAM
ENHO
SELENON
DHX9
TAF7
CNIH2
SRSF3
PIK3R3
NDUFA1
NDRG4
MAGEH1
NES
CRIPT
TERF2IP
TRIM2
PLPP3
TRIM24
KIF2A
SQSTM1
SRP9
POLDIP2
SLC8A1
POGK
STMP1
SEPTIN11
PPP1R14B
DDX1
BTBD1
APLP1
EIF3A
TMCO1
PIK3R2
CUL4B
VPS45
MGST3
TPGS2
GLUD1
SARAF
CDK5RAP3
SESTD1
PWWP3A
POLD2
UQCRQ
ITGAV
POGZ
ZNF639
RMND5A
ITCH
DEGS1
RAF1
COX7A2L
KCNQ2
OS9
SRPK1
MYBL2
DUSP16
STUB1
MIDN
LEPROTL1
MAF1
EPC1
DNM1L
TOP1
CUTA
BSDC1
SERINC3
PKIA
ANAPC5
TMEM263
POLR2H
FUS
TPST1
DLG4
CARHSP1
ANP32E
SRM
GNB1
NCL
BOC
DCTN2
RAB5C
KIFAP3
JUN
OPHN1
ANKRD17
CDC34
USP32
DNM3
GUK1
ENO2
ADGRL1
IMPAD1
CAMK2N2
GTF3A
ADD1
CLDND1
ELAVL4
NGRN
SENP2
REEP2
ANXA6
TBC1D9B
RFTN2
LARS
STAG1
PTOV1
APH1A
USP3
ARHGEF25
RFX4
TXNDC15
SEC61A1
PHC1
ZNF680
LAMP2
TNK2
PSMB1
HOOK3
PRKAR1A
NAA38
CPEB4
TOX3
BCAN
TMEM106C
MTMR2
NDUFS5
HDAC2
ZMIZ2
SNX4
MEA1
SCD
CUL3
CHPT1
SNRPC
KIF1A
ZMYM4
HIST1H2BH
PHC2
SLC25A36
CPSF7
RHOBTB3
TTC37
PITPNC1
GATAD2B
VPS72
SERINC1
ZNF493
ZYX
NUTF2
NDUFB10
SOGA3
CLIP2
MPRIP
SPG7
DLG1
SLC25A16
CWC15
RTKN2
ASNSD1
SLC6A8
VDAC3
RBFOX2
IFRD1
MBTPS1
ASH1L
PHIP
UBAP2L
ECH1
EZH2
SRPRB
IMPACT
NAE1
VHL
TOP2B
NARS
MIB1
NSG1
LZIC
YWHAG
EIF4EBP1
SCARB2
ZHX2
SCP2
BACH1
MORC3
COX6C
CELF1
SMAD4
VPS41
ZC3H15
STX16
ITM2B
RERE
SMAD9
RCN2
RTF2
ADD2
DYNLT1
NUDC
WASF3
SCAMP5
MSL2
MKLN1
HP1BP3
TMEM59L
AIF1L
SH3GLB1
CLTA
STX6
STX12
PPP4C
TM9SF2
PSME1
METTL26
PMPCB
GRSF1
DCLK1
TUBB
ODC1
DDB1
SAP18
TMEM259
GNAI3
AASDHPPT
PRTFDC1
NELFCD
EI24
ERGIC2
LRP3
CDKN1B
UQCR11
KIF5A
TMED4
TNPO3
ANKRD11
SAMD1
CALU
OSBPL8
CFL2
PPP3CA
SPEN
WDR45B
ACBD6
CDC5L
ARHGEF7
TOX4
XPO5
PCBP4
REC8
SNX1
MAPRE1
PGRMC1
CYC1
PHLPP1
KIF3A
MCRIP1
TRIO
KEAP1
IPO9
CHD4
KLHDC2
TMEM219
VPS37B
NUMA1
IDH3B
ACAP3
L1CAM
NF2
KXD1
HSPD1
TASOR2
EPRS
EIF5
UBXN6
AKIRIN2
CMPK1
ARHGEF26
TRAP1
CYB5B
BAG1
AAMP
SF3B4
JTB
LUC7L2
PAK2
VDAC1
ZNF254
AKT1
LRRC8A
BABAM1
KDM5C
PCF11
UBXN4
DMTF1
MXI1
SPPL2B
RAB6A
RNPS1
TRAPPC3
CAMLG
ABI2
RABL6
PRKRA
SRRT
ATP1B3
SMAD2
ZNF462
DNMT1
COMMD2
ANKHD1
NUP58
MFNG
SNRPB
REXO2
FMNL2
LMBR1
HIPK3
MAP1LC3B
PSPC1
TLCD3B
PKM
CDYL
AP1M1
C4orf3
TMEM50A
AKAP11
PRPF38A
TMEM14A
HMGN1
CDK14
ITGB8
TBC1D14
SNN
BUD31
TMEM167A
SNF8
EEF1A2
CHMP3
PRUNE2
DDX46
BRD4
DYRK1A
EIF2A
MFSD1
SEZ6
SEPTIN9
EDNRB
TRIM27
SOX9
GNG4
PAM16
CPNE3
KMT2A
SEPHS1
MCRS1
GRK2
CAPN2
KDM3B
ESD
USP14
INTS7
CD47
HMGCR
SEPTIN2
TAF10
TUT4
SEC13
ATP5PD
RAB12
GABBR1
EWSR1
TRAPPC5
SLU7
MLST8
CLCC1
TP53
NAB1
PPP2R2A
KDM4B
DENND11
CLPTM1
SAFB2
EIF2AK2
ZBTB18
EXOC7
SRSF4
ETNK1
UFM1
ACAT1
WLS
RAP2A
KIF21A
LPGAT1
ZNF292
PBX1
ZNF146
IMMT
TIPRL
ZFP36L1
FYTTD1
OGT
DCTN3
TANC2
SLC20A1
GPR173
PHF21A
NENF
EIF4G2
ARCN1
STT3A
AIP
DCUN1D4
PLCG1
SF3B2
GOLPH3
TBC1D5
C1orf198
ADGRA3
TPM1
CD9
SMARCE1
DGUOK
ECSIT
EMD
IFNAR1
SPART
DAP3
PTPN12
PSMC3
REV1
IAH1
PTK2
MTSS1
POLR3H
TRIM44
NLK
CCNG2
TMED7
NSMCE1
UBA5
VPS4A
KPNB1
CAPRIN1
VPS8
BCR
PRR14
ARF1
PSMD3
NUDCD2
LRCH3
FASN
FEM1B
SNX17
FADS1
MEX3D
LRFN4
NKD1
MTA1
NLGN1
ERI3
DECR1
MAPRE2
MED13L
PPP2R5D
LONP2
CAB39
STK25
BRD3
TLK1
SNX6
YTHDC1
OCIAD1
PPT1
BNIP2
RNF5
SLC25A1
EIF4E2
TM7SF3
WDR13
CAPZA2
ANKRD10
ITFG1
UBR5
PREPL
AFF1
WASHC4
MYCN
LSM14B
AP1S2
BRD8
MAML2
POLR2K
MINK1
PHF20L1
HSPA13
ACADVL
TM2D3
ANXA5
FAXC
CMIP
UBE2J1
NDUFA10
SLC35F5
POLR2G
CDK6
FZR1
NOP56
WDFY3
ADSL
ENY2
EIF5B
NDUFAF3
ARIH1
PUM1
ANAPC7
H1F0
SLC7A5
HSF1
KDM5A
RABEP1
OSGIN2
RNF165
UBE2T
SACS
LAMTOR3
RNF10
CDS2
IDS
RBM17
NOVA2
RAB4A
AQP1
IFNGR2
NFE2L2
CNPY2
KIAA1586
ZFR
EIF3M
ZNF638
SLC1A3
CXXC5
COX8A
ANKFY1
CCND2
TUBA1A
BAZ2B
CMTM3
MED1
RAB5IF
TMEM33
SNRNP25
TCF3
DEDD
SIRT2
WDR47
AKAP9
PPP1CC
TNRC6B
PRPF6
SLC25A23
BSG
KIFC1
BMI1
RNF38
CAMKK2
TP53BP2
RNF130
DSEL
MTDH
COX4I1
SUZ12
MMP24OS
MED28
METTL5
ESYT2
KDM3A
HNRNPU
UBE2C
RNF11
FAM120A
ARHGEF10L
TNKS
SLC37A3
OPTN
CDK5R1
SCFD1
SEPTIN8
CCDC80
ARL6IP4
NUP205
ACAP2
MASP1
CFAP298
ATP6V0D1
CADPS
HELLS
IP6K2
UHRF1
TCEAL4
TAB2
FBXW2
LLGL1
HNRNPF
TRIM9
KHDRBS1
HSPB8
B4GALT2
FAF1
SDR39U1
LNPK
DIP2B
WASL
BPTF
RASA1
ARHGEF2
SCRIB
ARRB2
TSR3
TMOD2
CREBBP
REEP5
ZNF655
SMARCAD1
HTATSF1
PNMA2
TSN
SELENOT
CCNY
JPT1
UBE2B
MBD2
RANBP3
TRRAP
ZNF609
MTPN
ATOX1
AP3D1
SEZ6L2
NDRG3
NDUFB2
TRIM47
NDUFS3
SNX14
C1QC
PNN
PRRC2B
PIGX
YEATS2
ZWINT
DDHD2
POLR2B
FBL
GTF2I
ARRDC3
NSMF
MAPK8
LMAN2
PRRX1
ZNF704
BCL6
IL17RD
ZDHHC17
SERINC5
HCFC1R1
PDHA1
SREBF2
SEH1L
ARID2
PLEKHB2
B4GALNT1
WSCD1
DDX6
C2orf88
LARP4
TBCEL
DLGAP4
CHMP4B
QDPR
PRPF19
DPY19L3
PSMC5
RSPRY1
OGG1
PPP3R1
PARL
ZNF512
APMAP
FIS1
BCL2L13
SET
PAPSS1
UXT
CKLF
YES1
GOSR2
LRCH4
SEPTIN3
TMX4
PAXBP1
PI4KA
USP48
DNAJC5
SMARCC2
MMP24
EZR
SNX27
ABR
CAMTA1
DBNL
CNOT9
ATP5F1D
EIF3H
APPL2
ADAM17
CREBZF
PKN1
MAPK9
PDZD4
CNP
SNX2
SMARCD3
TP53I3
GTF2A2
HSPH1
WDR41
MDM2
SP3
C1orf21
KAT2B
RHOQ
NRDC
RAC1
AFDN
C3orf70
LSM2
KIAA0408
ARL10
DCAF8
EFCAB2
SFPQ
FAM89B
ZRANB2
ARID1A
CUL5
SMG5
JAM3
DAXX
TTL
USF1
ATP6V0B
SF3A2
ZBTB33
TIA1
PMS1
SUPT16H
MRFAP1L1
ANKRD13B
KCNN2
ARHGEF12
PPP1R12B
MAP3K7
RAP1A
PHF1
COPG1
NR2F1
RND2
MYH10
STK39
ZNF24
CWC27
CDK9
NSA2
RTL8C
ZNF559
YPEL5
YIPF4
UBE2G2
NDUFC1
ARMCX3
PRPF4B
ACTR1B
RSF1
RABGGTB
E2F1
EFS
FOXN2
C1QA
MKKS
STXBP1
MBTD1
C11orf58
NMD3
BIN1
EIF4B
YAF2
TRA2A
TKT
RBL2
STMN3
KCMF1
PRAF2
TOPBP1
TRA2B
ANO8
ABCC1
TPR
ANAPC13
UBL3
AP2M1
TMEM147
SLC39A10
KANSL1
TCEAL8
CIAO1
BCAR1
TTC14
STX2
LSS
CADM3
VIPR2
SOX6
CDO1
AGRN
HSPB1
YPEL3
PNMA1
PRR36
LRATD2
GRIA3
EP300
SPTBN1
SRA1
NCAM2
PHC3
AEBP2
ACBD5
AGO1
ADH5
MAP7D1
HMGN4
INTS13
HMGXB4
ZBTB38
CNPY3
TPD52L2
ARIH2
NRXN2
PDHB
HMBOX1
EGLN1
UBE2Q2
PSMB4
CCDC85B
SNRPD2
ATRAID
LRRC58
RAB5B
ZDHHC20
PEX2
MYNN
SMCHD1
PFDN6
MSH2
LAPTM4A
UST
HYOU1
UBA3
HSD17B4
ABCB6
MAD2L2
ZNRF1
HELZ
ADD3
AHCY
RTCB
KBTBD2
CEP170
UBXN7
ATF6B
RAB7A
SMAD5
ORMDL1
PDZD11
ZNF326
ZNF32
RC3H2
TLE5
SMDT1
TCAF1
MANEAL
MGAT4B
CELF3
BIRC6
ZNF75A
DIS3L
KDM5B
DNAJB11
PTBP2
MAGI1
IBTK
FAM199X
ENTPD4
MBNL1
DBN1
MLLT6
PCDHB2
WIZ
KLHL23
TNRC6A
DCP2
AGT
PEAK1
RIC8B
ARID4B
VPS13B
PWP1
ZMYND11
PLEKHB1
PODXL2
NCS1
STRBP
EYA1
UBE2L6
FBXL17
TTBK1
SMIM30
CEP63
HIST1H1D
ATP6V0A2
TAOK3
C14orf132
TIAL1
ASAH1
SORT1
AGAP1
PFKM
TMEM59
KAT6A
DDX17
PPHLN1
ELOVL5
CAPNS1
PPP6C
CTNNA1
RAPGEF1
VPS35L
USP25
TOMM22
CSTF2T
CYFIP2
ATCAY
KATNAL1
USP33
MEPCE
HSBP1
EEA1
RIN2
INTS4
TBCD
LAMP1
POLR2A
DLL1
SIN3B
XRN1
COX14
NBR1
CRYL1
PDCD6IP
APBB2
MEX3A
CSNK1D
ERCC1
CEBPZ
TRIM33
DNAJC13
NRBP1
TADA3
NPEPPS
SMYD2
CCDC14
UBA2
ASPM
AZIN1
CREB1
SRSF9
WDR77
CNOT2
FNIP1
OGFRL1
DCAF12
GPAA1
FBXO11
ATP6V1F
NT5C3B
CRLS1
KCNN3
CTIF
DPY30
C16orf72
HYAL2
GDAP1
ARHGEF9
C8orf33
ME2
NRP2
NDE1
LANCL1
PPP1R9B
SOD1
USP21
PRNP
UNK
TIMM23
SDHB
SMARCD1
ADNP
OSGEP
NISCH
ITGB1BP1
CFAP20
LMAN1
PCNX2
RCN1
CLSTN1
RASSF4
UBXN1
RAB18
DCUN1D1
TRO
ROBO1
CASP9
SELENOK
UBE3C
HAX1
MORF4L1
DIP2A
EIF2S1
SS18L1
PTPRA
CLIP3
VAMP2
CEP70
MTA2
TRAK1
ATP6AP1
SLC25A39
PPP3CB
G3BP2
KIAA1191
CYB5R3
STRN3
EIF4G1
PSD2
BUD23
RNASEK
DBNDD2
DNAJC8
UBP1
NDUFA3
SLC25A11
PPM1G
RAB1B
EPN2
NRBP2
UBE2D4
KHDC4
BMERB1
NPLOC4
HNRNPLL
TIMM50
ALDH2
PLEC
CPSF6
TASOR
CCDC6
CDC42BPA
PSMB2
HGS
GALNT13
PRCC
NKIRAS2
PPP1R10
FNBP4
UBQLN2
RFC4
RNF157
KLHL25
NUP153
PSMD4
PAM
RAD21
LRRC40
PPIG
PDE8A
JAG1
NUS1
JAKMIP2
ARHGAP21
IGFBP5
C9orf16
MPST
KIF3C
PFKP
PEG10
PRKACB
SRRM1
ACTR3
ATP6V1G1
ACADM
CTSA
ABL1
SMIM26
STAT5B
KLHDC10
EPC2
MEX3B
UBA6
UBTD2
CHD8
SRCAP
COPE
IFT81
AHSA1
DDX23
PPP6R3
METAP2
RIMKLB
LIFR
ECHS1
SRP54
POLI
HNRNPR
ADSS
UBE2H
DOCK7
ETFA
PLA2G12A
FAM32A
SPECC1L
AKIRIN1
SUDS3
MIA3
SCN3A
KCTD13
ALDH3A2
GNAO1
GABARAPL2
DIPK1B
IKBKB
ARHGAP5
GFOD2
ASTN1
PSMD10
PITPNB
ST3GAL5
EFHD2
LSM1
TSNAX
ATP11B
PDCD4
IVNS1ABP
NOP16
PHF3
AP1B1
EXOC5
ACACA
TMEM168
KPNA1
PIP4K2B
NUP160
ATP5ME
NCOR1
CD276
ANKIB1
ACTL6A
PPP1R8
CAPZB
OXA1L
COA3
ITPKB
YTHDF2
UBE2Q1
SYMPK
CRTAP
C6orf62
DPM1
MED24
C19orf53
PI4KB
LMBRD1
PQBP1
DDRGK1
KLHL22
PIK3CA
DAZAP2
GPR107
FAM193B
ZDHHC8
MLEC
VMP1
NFE2L1
RNF40
CBL
FBXL5
NAXE
RAB3GAP1
MTPAP
HERPUD2
CRKL
ATP6V0A1
ELP2
PLSCR4
PLD3
TOR1AIP1
WDR43
CCDC92
NACC1
TFDP1
UBE4A
FAIM
NOP58
FARSA
KTN1
AKAP13
UBA1
RABGAP1L
NDST1
COL6A1
CNOT6
ADIPOR1
SYNGAP1
SUMF2
SCYL2
FOS
SIN3A
ABCC5
AGAP3
SEPTIN10
RANGAP1
FXR1
PRRC2A
YIF1B
ZC3H7B
FBXW7
SMURF2
AP3S2
C11orf96
FZD3
SETDB1
BRSK1
CAMSAP1
NMB
PSMA4
FAM168B
MFN1
RSRP1
EPS15L1
