gene
UBE2R2
CBX3
ADAR
DHX15
ANOS1
SLC38A2
PHKB
NDUFB9
EIF1B
RTN1
UQCRB
ADAM22
SMC1A
NCOR2
PLEKHO1
NDUFAB1
SESN3
ATF4
ATF2
PSMA7
SELENOF
AFF4
SMOC1
SLC4A7
ZFP91
ATP1B2
DCTN4
PRKACA
LBR
NDUFA4
USP1
ILF2
RBX1
GSTP1
GSK3B
HDLBP
CKAP5
MLF2
ZMYM2
LRPPRC
SLC38A1
MBOAT2
TUBB2A
UQCR10
CDC25B
ATP2A2
ERBIN
RABAC1
BTG2
WDR83OS
TMEM100
ADGRL3
CHD2
SUN2
VAT1
A2M
SEPTIN5
RHOB
NME1
ATAT1
MTCH1
RASSF2
SPTSSA
ROMO1
TIMM8B
SYNE2
TNPO2
TMEM184B
HEY1
TMEM14C
CALM2
PIK3R1
BASP1
ADI1
COX7A2
GPR137B
PRPF40A
SBK1
CADM1
TUSC3
CD24
ZCRB1
COX6A1
CCDC82
SRP19
SNRNP200
H2AFZ
KIF21B
CASK
SH3BGRL3
CASC3
NDUFS2
HIGD2A
ZEB1
LSM4
ZNF664
AKAP6
SFXN1
PCSK1N
SCG3
TOMM5
MOCS2
BLOC1S1
AGPAT5
UFC1
ARPP19
SPIRE1
SLC22A17
DOT1L
STAG2
CHD7
HDGF
SRSF2
TPX2
PCGF2
CCDC167
TSC22D4
N4BP2L2
WBP1
BMPR2
GPBP1
CGGBP1
PPM1B
ANK2
FARSB
DNAJA1
TCF25
ECT2
ANTXR1
TCERG1
ALDOC
DTD1
OAZ2
CLSTN2
NDUFV1
NETO2
DCAF7
STT3B
KCTD20
RPAIN
TMEM183A
ATXN2
POU3F3
TXNRD1
TOMM7
FAM171B
RO60
CNOT8
CTNND2
THRA
API5
SAFB
HSPE1
MARCH7
AUTS2
DHFR
ARL6IP1
WNK1
SLC16A1
ELAVL1
NABP2
NIPSNAP2
DPP6
STARD3NL
APBA2
NLGN2
PUM2
COPA
PSMF1
PICALM
DCX
SLC44A2
POLR2F
SERPINB6
DDAH1
USP11
PFKFB3
CSDE1
ARL2BP
S100B
JAM2
ZMAT2
STMN4
SOGA1
UBE2V1
KLHL24
RB1CC1
GRIK3
C3
OPA1
WDR33
NDUFA2
PYURF
DYM
RHOT1
AGTPBP1
PRXL2A
XRN2
DCAF16
UBE2D2
CCDC47
ZFAND3
VMA21
FXYD6
SPAST
NDUFB7
SF3B3
MAPK1
RNF19A
POLR2I
TM9SF3
BANF1
KLHL5
MAP2K2
PFDN5
CENPF
DNAJA2
PAFAH1B3
NPAS3
DYNC1I2
PNRC1
HMGN3
RHOA
ENOPH1
ECI2
AGPAT1
SLC7A1
CDC73
VPS13C
PBRM1
APPL1
INSM1
ARMC8
PCMTD1
GRINA
CACNG4
C1orf61
PA2G4
SPCS1
EMC4
TCEAL2
COA4
MEAF6
LMNB1
USP22
HNRNPC
EIF4G3
RAB14
MYL6B
WDR6
JMJD1C
LSM7
HNRNPDL
NAV1
SEC14L1
BAZ1B
PCDHGC3
PRKDC
CCNB1
TIMM13
GNG2
SULF2
ARL8A
SEC31A
ACYP2
EHMT2
NRAS
STRAP
CHTOP
ID2
LRP6
ANKRD6
ZBTB44
RAB10
VARS
AGFG1
SUMO3
FLNA
KIAA0100
TFDP2
CCP110
COPB2
SERBP1
MICOS10
CPNE1
YKT6
TMX2
GPC1
FAM168A
EIF4H
RAB2A
UQCC2
RSRC2
MT2A
HECTD1
TUBB2B
JOSD1
MACF1
KHSRP
HEPACAM
SELENON
ENHO
TAF7
CNIH2
NES
SEPTIN11
DHX9
SLC8A1
NDRG4
CRIPT
SRSF3
TERF2IP
TRIM24
KIF2A
SRP9
PIK3R3
PLPP3
SQSTM1
TRIM2
POLDIP2
PPP1R14B
NDUFA1
POGK
APLP1
MAGEH1
SARAF
EIF3A
STMP1
VPS45
CUL4B
PIK3R2
TMCO1
TPGS2
MGST3
GLUD1
SESTD1
DDX1
PWWP3A
BTBD1
ITGAV
ZNF639
MIDN
RAF1
POGZ
CDK5RAP3
RMND5A
COX7A2L
DEGS1
SRPK1
MYBL2
DUSP16
UQCRQ
ITCH
KCNQ2
STUB1
POLD2
TMEM263
MAF1
SERINC3
DNM1L
DLG4
BSDC1
OS9
ANAPC5
EPC1
CUTA
POLR2H
LEPROTL1
DCTN2
FUS
TOP1
NCL
TPST1
PKIA
KIFAP3
DNM3
ANP32E
GNB1
CARHSP1
ENO2
JUN
SRM
ANKRD17
OPHN1
CDC34
GUK1
BOC
RAB5C
ADD1
USP32
SENP2
CLDND1
IMPAD1
ADGRL1
CAMK2N2
RFTN2
ELAVL4
TBC1D9B
NGRN
REEP2
STAG1
ANXA6
GTF3A
PRKAR1A
LARS
BCAN
ARHGEF25
RFX4
TXNDC15
SEC61A1
LAMP2
PHC1
APH1A
USP3
PTOV1
TNK2
ZNF680
MTMR2
NAA38
CPEB4
ZMIZ2
KIF1A
PSMB1
HOOK3
TOX3
SNX4
HDAC2
SLC25A36
NDUFS5
SNRPC
CUL3
TMEM106C
CPSF7
SERINC1
MEA1
RHOBTB3
CHPT1
PITPNC1
HIST1H2BH
GATAD2B
ZMYM4
ZYX
TTC37
VPS72
PHC2
NUTF2
MPRIP
CLIP2
SPG7
ZNF493
NDUFB10
CWC15
SLC25A16
RTKN2
SCD
MBTPS1
ECH1
SOGA3
DLG1
UBAP2L
MORC3
ASH1L
ASNSD1
IFRD1
SRPRB
NSG1
RBFOX2
EZH2
LZIC
PHIP
EIF4EBP1
ZC3H15
SMAD9
TOP2B
VDAC3
MIB1
NARS
VHL
SLC6A8
SMAD4
BACH1
ZHX2
STX16
CELF1
NAE1
SCARB2
IMPACT
MSL2
COX6C
SH3GLB1
SCP2
RERE
ITM2B
RCN2
YWHAG
STX12
VPS41
ADD2
MKLN1
RTF2
DCLK1
STX6
PMPCB
DYNLT1
TMEM259
ERGIC2
CDKN1B
PSME1
WASF3
TMEM59L
NUDC
TM9SF2
HP1BP3
PPP4C
GRSF1
SAP18
DDB1
METTL26
TUBB
AIF1L
EI24
NELFCD
AASDHPPT
UQCR11
KIF5A
PRTFDC1
SCAMP5
OSBPL8
GNAI3
CLTA
TMED4
REC8
ODC1
PHLPP1
PCBP4
SAMD1
ANKRD11
LRP3
TOX4
XPO5
SPEN
ACBD6
TNPO3
CALU
KLHDC2
PPP3CA
TMEM219
WDR45B
CDC5L
ARHGEF7
CHD4
MAPRE1
PGRMC1
KEAP1
CYC1
KIF3A
CFL2
IPO9
MCRIP1
KXD1
SNX1
VPS37B
PAK2
HSPD1
ACAP3
LRRC8A
UBXN6
EPRS
TASOR2
AKIRIN2
MXI1
AKT1
TRIO
NF2
CMPK1
JTB
EIF5
ARHGEF26
CYB5B
LUC7L2
ZNF254
BAG1
NUMA1
IDH3B
AAMP
VDAC1
PCF11
RABL6
L1CAM
TRAPPC3
SF3B4
SMAD2
KDM5C
DMTF1
UBXN4
SPPL2B
BABAM1
RNPS1
CAMLG
DNMT1
RAB6A
ABI2
TRAP1
SRRT
LMBR1
TLCD3B
HIPK3
MAP1LC3B
PSPC1
FMNL2
CDYL
EDNRB
ANKHD1
ZNF462
ATP1B3
REXO2
PRUNE2
COMMD2
MFSD1
TMEM50A
PKM
SNRPB
AP1M1
SNF8
C4orf3
MFNG
PRKRA
PRPF38A
HMGN1
NUP58
TBC1D14
DDX46
AKAP11
SNN
DYRK1A
BUD31
EEF1A2
EIF2A
CPNE3
ITGB8
SEPTIN9
BRD4
MCRS1
CDK14
KMT2A
TRIM27
TMEM14A
PAM16
TMEM167A
CAPN2
CHMP3
GNG4
SOX9
KDM3B
SEZ6
EWSR1
SEPTIN2
ESD
GRK2
USP14
GABBR1
CD47
INTS7
TRAPPC5
RAB12
TUT4
HMGCR
SEPHS1
ATP5PD
DENND11
SLU7
TAF10
SRSF4
CLCC1
RAP2A
SEC13
ETNK1
SAFB2
EXOC7
MLST8
ZFP36L1
NAB1
UFM1
WLS
PPP2R2A
ZBTB18
PBX1
TIPRL
ZNF146
STT3A
TP53
PHF21A
EIF2AK2
ZNF292
GOLPH3
IMMT
CLPTM1
KDM4B
SF3B2
OGT
NENF
ACAT1
DCTN3
LPGAT1
C1orf198
ARCN1
FYTTD1
PTK2
CD9
TPM1
DGUOK
TBC1D5
EIF4G2
KIF21A
CAPRIN1
GPR173
EMD
DCUN1D4
SLC20A1
SMARCE1
PSMC3
ADGRA3
TANC2
IAH1
PTPN12
PLCG1
MTSS1
SPART
REV1
AIP
NLK
ECSIT
DAP3
IFNAR1
VPS8
UBA5
TRIM44
CCNG2
KPNB1
LRCH3
NKD1
NSMCE1
PRR14
POLR3H
ARF1
LRFN4
BCR
DECR1
MED13L
SNX17
FASN
TMED7
VPS4A
LONP2
FEM1B
STK25
ERI3
PSMD3
MAPRE2
MTA1
NUDCD2
MEX3D
NLGN1
PPP2R5D
FADS1
EIF4E2
CAB39
RNF5
ANXA5
YTHDC1
AFF1
BRD3
ACADVL
OCIAD1
SLC25A1
ANKRD10
BNIP2
WASHC4
SNX6
PPT1
TLK1
MAML2
AP1S2
LSM14B
CAPZA2
UBR5
TM7SF3
POLR2K
PREPL
SLC7A5
WDR13
BRD8
NDUFA10
ITFG1
HSPA13
SLC35F5
ANAPC7
EIF5B
MYCN
UBE2J1
FAXC
PUM1
AQP1
POLR2G
NOP56
PHF20L1
ENY2
MINK1
IDS
CDK6
ARIH1
FZR1
CMIP
TM2D3
HSF1
EIF3M
RNF10
RABEP1
WDFY3
SACS
CXXC5
IFNGR2
LAMTOR3
OSGIN2
NOVA2
TCF3
RBM17
NDUFAF3
UBE2T
H1F0
NFE2L2
SLC1A3
CNPY2
ADSL
RNF165
ZNF638
COX8A
KIAA1586
PRPF6
KDM5A
CDS2
CMTM3
RNF130
TNRC6B
DEDD
ZFR
SNRNP25
SUZ12
TUBA1A
RNF38
DSEL
TMEM33
ANKFY1
AKAP9
PPP1CC
KIFC1
MED1
RAB4A
WDR47
BAZ2B
SIRT2
CCND2
BSG
ARHGEF10L
MTDH
CAMKK2
SLC25A23
SCFD1
MMP24OS
MED28
FAM120A
RAB5IF
UBE2C
COX4I1
KDM3A
OPTN
SEPTIN8
ACAP2
TP53BP2
HNRNPU
TNKS
BMI1
CADPS
METTL5
IP6K2
TAB2
MASP1
ESYT2
NUP205
SLC37A3
CDK5R1
RNF11
LNPK
HSPB8
ARL6IP4
CCDC80
REEP5
ATP6V0D1
TCEAL4
RASA1
WASL
ARHGEF2
LLGL1
FBXW2
MBD2
SCRIB
B4GALT2
CCNY
CFAP298
TRIM9
FAF1
TRIM47
HNRNPF
SDR39U1
BPTF
ZNF609
CREBBP
ARRB2
NDUFB2
UHRF1
TMOD2
KHDRBS1
HELLS
ZNF655
MTPN
TRRAP
TSR3
SNX14
HTATSF1
TSN
NDRG3
GTF2I
AP3D1
SELENOT
SEZ6L2
UBE2B
DIP2B
SMARCAD1
IL17RD
RANBP3
PNMA2
NSMF
ZNF704
JPT1
PNN
PLEKHB2
YEATS2
PRRX1
POLR2B
PRRC2B
DDHD2
SREBF2
DDX6
ARRDC3
ATOX1
HCFC1R1
FBL
C1QC
NDUFS3
LMAN2
APMAP
WSCD1
ZDHHC17
UXT
PRPF19
OGG1
PIGX
TMX4
C2orf88
ZWINT
TBCEL
DLGAP4
ARID2
PARL
MAPK8
SEH1L
CNOT9
B4GALNT1
PDHA1
PPP3R1
FIS1
PSMC5
DPY19L3
SET
PI4KA
QDPR
BCL6
CHMP4B
SNX27
PAPSS1
RSPRY1
USP48
MMP24
BCL2L13
YES1
GOSR2
ADAM17
CKLF
DBNL
CNP
CAMTA1
DNAJC5
LARP4
ZNF512
RHOQ
EIF3H
C3orf70
SEPTIN3
PDZD4
EZR
PAXBP1
PKN1
DCAF8
LRCH4
RAC1
LSM2
TP53I3
SERINC5
KIAA0408
KAT2B
SMARCC2
CREBZF
WDR41
FAM89B
ARL10
SMARCD3
ABR
SUPT16H
SMG5
ATP5F1D
SNX2
CUL5
NRDC
SP3
APPL2
ARID1A
SFPQ
USF1
MDM2
DAXX
HSPH1
MRFAP1L1
GTF2A2
ATP6V0B
JAM3
ARHGEF12
MAPK9
C1orf21
PMS1
SF3A2
ZRANB2
AFDN
EFCAB2
PPP1R12B
ZBTB33
TIA1
PHF1
KCNN2
ARMCX3
YPEL5
MAP3K7
ANKRD13B
MYH10
RSF1
COPG1
YIPF4
STK39
NR2F1
CDK9
EFS
CWC27
NMD3
RND2
RTL8C
RAP1A
NSA2
MBTD1
MKKS
NDUFC1
BIN1
PRPF4B
RABGGTB
AP2M1
UBE2G2
E2F1
C1QA
TTL
ZNF24
ZNF559
YAF2
FOXN2
ACTR1B
UBL3
C11orf58
STXBP1
TRA2B
STMN3
ANO8
EIF4B
TPR
TKT
SPTBN1
TTC14
SLC39A10
ABCC1
PRAF2
TOPBP1
CADM3
KCMF1
KANSL1
TRA2A
TCEAL8
CDO1
TMEM147
AGRN
ANAPC13
GRIA3
RBL2
EP300
CIAO1
STX2
PNMA1
SRA1
BCAR1
ARIH2
YPEL3
PHC3
AEBP2
ACBD5
INTS13
LSS
PFDN6
PRR36
HSPB1
AGO1
ATRAID
CNPY3
VIPR2
MAP7D1
NCAM2
MSH2
SOX6
PDHB
ZDHHC20
HMBOX1
CCDC85B
HSD17B4
NRXN2
ZNRF1
UBE2Q2
RAB7A
ADH5
LRATD2
TPD52L2
SNRPD2
RTCB
LRRC58
ADD3
ZBTB38
MANEAL
RAB5B
PSMB4
HMGXB4
EGLN1
HMGN4
RC3H2
LAPTM4A
CEP170
SMCHD1
ZNF32
UST
MYNN
AHCY
MAD2L2
HELZ
ATF6B
SMDT1
PEX2
MAGI1
IBTK
PTBP2
UBA3
HYOU1
MBNL1
RIC8B
MGAT4B
PDZD11
DNAJB11
PLEKHB1
C14orf132
ZNF326
UBXN7
CELF3
DBN1
BIRC6
TLE5
ENTPD4
SMAD5
ABCB6
MLLT6
ZMYND11
VPS13B
ORMDL1
TCAF1
PCDHB2
EYA1
TNRC6A
MEX3A
KLHL23
KBTBD2
PODXL2
UBE2L6
FBXL17
PPP6C
CTNNA1
KAT6A
ZNF75A
TAOK3
ATP6V0A2
ASAH1
AGAP1
TTBK1
LAMP1
VPS35L
KDM5B
AGT
NCS1
DIS3L
ARID4B
PEAK1
PWP1
ELOVL5
PFKM
SMIM30
DCP2
TMEM59
DDX17
PPHLN1
HSBP1
USP25
CEP63
CAPNS1
TOMM22
INTS4
FAM199X
USP33
SMYD2
CYFIP2
STRBP
RAPGEF1
MEPCE
NBR1
RIN2
TIAL1
SORT1
WIZ
KATNAL1
SIN3B
CEBPZ
APBB2
CSTF2T
CSNK1D
XRN1
NPEPPS
CRLS1
DCAF12
POLR2A
TRIM33
EEA1
LMAN1
WDR77
CCDC14
ATCAY
UBA2
HYAL2
CTIF
COX14
AZIN1
ATP6V1F
LANCL1
ASPM
DNAJC13
CNOT2
FNIP1
HIST1H1D
OGFRL1
DLL1
CRYL1
NT5C3B
ARHGEF9
NRBP1
ERCC1
SOD1
RASSF4
SRSF9
CREB1
FBXO11
PDCD6IP
UNK
USP21
NRP2
TADA3
PRNP
NDE1
TBCD
GDAP1
GPAA1
SDHB
TRO
C16orf72
TIMM23
UBE3C
SELENOK
DPY30
SS18L1
RCN1
MTA2
CLSTN1
ROBO1
NISCH
KCNN3
DCUN1D1
C8orf33
ADNP
UBXN1
OSGEP
ME2
EIF2S1
RAB18
SMARCD1
MORF4L1
ITGB1BP1
CYB5R3
DNAJC8
PPP1R9B
HAX1
VAMP2
PCNX2
CASP9
CEP70
HNRNPLL
TRAK1
PPP3CB
RNASEK
RAB1B
UBP1
EPN2
PPM1G
KIAA1191
PTPRA
G3BP2
DBNDD2
SLC25A11
ATP6AP1
CFAP20
BMERB1
SLC25A39
PSD2
DIP2A
EIF4G1
NPLOC4
ALDH2
CLIP3
NDUFA3
STRN3
BUD23
NRBP2
LRRC40
PRCC
PLEC
IGFBP5
JAKMIP2
TIMM50
CCDC6
UBE2D4
SRCAP
PSMB2
KHDC4
CPSF6
TASOR
UBQLN2
GALNT13
HGS
NKIRAS2
MPST
PPP1R10
KLHL25
KIF3C
CDC42BPA
PSMD4
PRKACB
NUP153
SRRM1
RNF157
PDE8A
ACADM
FNBP4
RFC4
ECHS1
PEG10
PAM
PPIG
NUS1
STAT5B
CHD8
RAD21
CTSA
KLHDC10
MIA3
JAG1
COPE
EPC2
RIMKLB
IFT81
PPP6R3
ATP6V1G1
DOCK7
ACTR3
DDX23
ASTN1
GNAO1
PITPNB
SPECC1L
ABL1
UBTD2
LIFR
UBA6
AHSA1
C9orf16
ACACA
SCN3A
ARHGAP21
FAM32A
SRP54
ETFA
UBE2H
EFHD2
KCTD13
PFKP
METAP2
SMIM26
POLI
KPNA1
DDRGK1
MEX3B
PPP1R8
PDCD4
GFOD2
ATP11B
ARHGAP5
IVNS1ABP
PHF3
HNRNPR
GABARAPL2
NOP16
PSMD10
PLA2G12A
ADSS
NCOR1
DPM1
AKIRIN1
ATP5ME
IKBKB
TMEM168
LSM1
UBE2Q1
ALDH3A2
SUDS3
CBL
DIPK1B
COA3
LMBRD1
CD276
ACTL6A
EXOC5
YTHDF2
ST3GAL5
TSNAX
OXA1L
MED24
ITPKB
AP1B1
FBXL5
ADIPOR1
PIP4K2B
CAPZB
PI4KB
PQBP1
C19orf53
NUP160
SYMPK
GPR107
PIK3CA
PLSCR4
KLHL22
NFE2L1
DAZAP2
MTPAP
NACC1
ELP2
VMP1
ZDHHC8
CRTAP
ATP6V0A1
HERPUD2
FARSA
WDR43
C6orf62
CRKL
PLD3
RABGAP1L
CCDC92
SYNGAP1
TOR1AIP1
NOP58
UBA1
RNF40
FAM193B
COL6A1
UBE4A
FOS
AKAP13
RAB3GAP1
KTN1
MLEC
ANKIB1
SEPTIN10
BRSK1
NDST1
ZC3H7B
MLLT1
ABCC5
SCYL2
SMURF2
C11orf96
PSMA4
SIN3A
NAXE
RANGAP1
CNOT6
TFDP1
EPS15L1
SETDB1
AGAP3
EHBP1L1
CDC42SE2
FXR1
FAIM
NSFL1C
EHMT1
PRRC2A
CAMSAP1
PACS1
WASHC3
RSRP1
AKR1A1
