gene
DTWD2
NCK1
FZD4
SIGLEC11
C8orf48
GIMAP7
CD80
RTN3
MMGT1
TCEANC
ZBBX
COMMD8
KPNB1
ZWINT
TSGA10
UXT
PSME4
CFAP46
RAB2A
CCNF
SH3D19
CD37
CDK7
SYF2
RLIM
ERBIN
TIAM1
CAMTA2
AP2S1
RHBDF2
JUP
PCYOX1
COL9A1
CSTF3
DDX51
FAAP24
CDKL5
RBFOX2
NFATC1
PRPF40A
C5orf22
KCNN1
TM6SF1
ZNF598
GLMP
CD300A
NXT1
WDR26
ORC3
PCDH12
NCOA5
MTPN
ABCA1
LRCH1
OBSL1
NID2
PNKD
PHKA2
ZNF667
TMEM106A
SPTLC1
TMC8
RNPS1
AQP1
ZNF43
PTPN7
REEP4
GPSM3
SRI
CXCL16
PTPRN
ZNF155
GPR85
LUC7L3
HEATR6
CASP8
COPS3
PSG9
TSPAN14
FBL
RAD9A
S100A6
RABL6
HSPA8
BCL3
CCDC82
CD84
C1orf53
FSTL1
RAB11A
PDK3
TRIM38
PPP2R3B
TMEM71
ATP2C1
STEAP3
GRIN2C
POU2F2
ABHD17B
CARS
CTSL
TOMM70
PLK1
TPM4
NMRAL1
PTPN2
NT5C3B
HSP90AB1
THBS2
TMPRSS5
LRRN1
CMTM1
GNAI3
SLA
GID4
HOMER2
STMN3
DACH1
ZSCAN31
TNFAIP8L1
TXNL1
BAHCC1
AAAS
MARVELD1
TMEM132A
MYCNOS
H1FX
SIRT7
HK2
FAM126A
BORCS8
ZNF300
FNBP4
BRAT1
NAGPA
NKTR
SMARCA4
CREBL2
DCAF7
NR6A1
DR1
GPALPP1
DSTN
PXMP2
FAM133B
CDK1
ADAP2
ZNF672
SIGLEC9
QSER1
C1orf21
RRP15
MARCH2
TMEM35A
P3H1
HS6ST1
MOAP1
ZNF821
PSME3
RNASE1
ZNF618
SOX8
VIM
NAPG
RABGGTA
PI4K2B
AURKB
SLC36A1
ZBTB20
MAGED2
ANAPC16
RUSC1
WAS
PWWP3A
FBN1
MXRA8
TSPAN15
SNCAIP
NRXN2
APOD
CARF
PCSK1N
KDM4C
CYB5A
PTPRZ1
POFUT1
MMP24OS
GPBP1L1
SLC37A2
METTL22
SMC4
STAB1
CAVIN1
ZNF644
SPRY1
GZMM
ZNF516
EFL1
FAT4
MSS51
MARCKSL1
USP22
EMCN
LRRFIP2
CKS1B
STK38
PBX4
PNP
PHYHIPL
LTBP4
GGT7
ANXA2
KIFC1
IGSF9B
MYLIP
TENT5A
MGAT2
DHPS
ITFG2
ZSCAN25
ARHGAP1
PSMC3
TRIM21
CNST
APLNR
CYB5RL
TSPAN5
FAM234A
CSF1R
CDH20
B2M
RGS16
PFN1
STK38L
FAM3C
ADGRB2
CNPY3
CCDC186
TTC3
HES6
NCKAP1
ARF6
ZNF160
FTH1
RIPK1
GPR34
TRIM2
SRXN1
SPARCL1
DFFB
LIN54
ADAR
SPATS2L
SFMBT2
ICA1
HCLS1
PLCD3
ST6GAL2
XRN2
CD163
NTN4
RNF169
CRCP
CSRNP2
DCX
MBP
TMBIM4
ADAM33
CORO1C
HSPB1
SCUBE3
OR5BS1P
ZNF391
STMN4
BCS1L
ZNF121
CLK3
GRK2
TTC39C
PSD3
CTSK
PGAM2
PRICKLE1
ADCY9
DDX24
WNT7A
KMT5B
PITPNM2
NFKBIE
EXT1
PUM2
ATF4
GABBR1
HRK
ADGRL3
SON
CHST12
MAGEH1
ME1
CETN3
ACE
THEMIS2
AKAP11
SOX2
NCKAP5
TRAPPC4
ANXA1
UBE2T
ABHD5
MPEG1
SLC6A13
PML
MTURN
BCAN
YWHAZ
SETD3
EPB41L3
EFHD2
PHIP
CNNM2
THRB
AVPI1
NABP1
RDH10
CCDC138
P3H3
CFI
KCTD3
SLC37A1
UBA52
TRAC
MYD88
CCDC88A
CAMTA1
TGDS
SEMA5A
MAFB
ZNF382
SNX32
ABHD13
TRIB3
CCDC86
CDK5RAP3
MNDA
JADE1
B9D1
UBE2K
USP17L15
PDHX
GPR65
C1QTNF6
CCDC89
TYW3
SLC25A46
LMBR1
H2AFZ
CNPPD1
ST6GALNAC4
CRYZL1
AGBL5
ATXN3
FSTL3
CFAP298
SSH2
ZNF267
LZTS3
FNDC5
DAB2
HIST1H1E
NSL1
DCAF8
MMRN2
MGRN1
SYNPO
BAHD1
IMPACT
JPT1
CREG1
DCAF16
CTNNBL1
NREP
U2AF2
RAD50
SREBF2
TMC6
QKI
TIGD5
HIGD1A
SLK
PLRG1
MT-CO2
TEPSIN
CCDC189
DYSF
DCUN1D4
TYW5
PRPF38B
CFL1
HIP1R
SINHCAF
DUSP3
POLE3
DOCK1
TTYH3
TRIM71
STIL
NCBP1
CARHSP1
C9orf40
HIST1H1C
ARHGEF25
HIST1H3E
RNF167
UNC5B
DENND6A
ELMSAN1
UBA1
BCR
EXOSC6
CCDC183
CCDC59
C1R
CMTM6
GNRH1
EMC10
WWC3
SLC2A1
RSRP1
ACOX1
CCS
PRKDC
PLCXD1
MAN2B2
UBE2D2
DDRGK1
PFN2
PRPF18
TACC3
ISG20
TLX1
NIPSNAP1
GEMIN2
SCAMP2
PIEZO1
C1S
TRIR
COLEC12
CYC1
PSAT1
TESK1
GLMN
OAF
KLHL20
NYAP1
COQ8B
ZNF677
STC1
EEF1B2
SLC7A8
AP3B2
ENHO
CHST9
GOLGA7
POLR2K
GAMT
GPR148
SURF2
PFKFB4
COPG2
CTR9
DYNLT3
EPHB3
NDUFA4
NGLY1
KCNK1
REC8
PYGB
SEC11A
ALDH1L2
AHNAK
FXYD6
SNX30
RBM39
EXTL2
FBLL1
JAK3
STAU2
CTNS
NFKBIA
DHFR
HAPLN3
ARHGDIB
RPP14
FAM120AOS
AARSD1
TAF6L
MTMR4
GGA3
UBE2G1
FLOT2
TLR4
NSF
CLCN7
RSAD1
CDKL2
METTL4
AGAP2
BICD2
MYO19
GPS2
TMEM45B
CCDC90B
C1QA
CSDE1
RACK1
NBR1
IRF9
NPDC1
FAM49A
ZNF264
PPM1D
SMIM17
SIPA1
ATG4A
EGR1
PSMC6
ALPK3
EEF1A2
MED15
NKD2
TRIM47
ARL6IP1
ATAT1
MED24
IFT20
ZFAND2B
BDH2
PRXL2A
ZFP30
SEZ6
PAK1IP1
MMP14
PHLPP1
ATP5PF
ANKH
NDUFS8
DNLZ
NTN1
PPP2R5B
LAPTM4A
DEF6
AEBP1
PMS1
PIK3R6
PLCH2
ERCC5
TCAF1
CBX8
KANK3
RAMP1
TARBP2
PDE5A
ATAD3A
FZR1
NUP50
B3GNT2
RAB8B
COL15A1
VRK1
LGALS1
SQLE
CTNND1
NUDT9
TYROBP
SLC25A36
STOML1
URGCP
ZNF106
MSH5
ADCY6
RNF103
EMILIN1
KDM6A
ATG3
AEBP2
RUFY2
CDK5R2
INSIG2
CEMIP2
RNF185
NT5E
ID3
APOE
NTM
JMY
FAM214B
PAPLN
MFAP3
MED17
YBX1
PCBP4
MYH9
ZNF665
ZNF780B
LAMA4
CD14
ACTR8
C8orf33
ATXN10
FRZB
ZNF585A
KLHL17
NAMPT
PGLS
RNF19B
SLC25A1
KMT2A
MIF
STAG3
MT-ND2
IFIT5
MAPT
BORA
WIPI2
GUCD1
LGALS9
OGA
PIK3R3
CHST15
CHD2
DYNLL2
PPME1
PEAK1
GAB1
EEF1G
NEXMIF
TMEM109
KATNAL1
NUP37
CEBPD
FLNA
KIAA1143
ECSCR
TENM4
DOK3
IDH3B
RNASE6
TPST1
TMEM263
TSC22D3
RDH11
TMEFF1
AFF3
CZIB
MFSD14A
ZXDA
DPM1
MAML2
ZNF213
WDR25
WDR36
RIPK2
ZBTB7A
UNC13A
TF
RWDD3
CCDC130
ENTPD5
DYNLRB1
MFHAS1
SEC61A1
AP1S1
CDC73
PPM1M
SDF4
ESCO2
FAM122C
SLC1A3
IER2
TNRC6B
SMC1A
ABCE1
OR1B1
SSR2
GHRL
NT5DC2
LMAN1
PPP1R3F
MED23
ADAMTS5
SP3
CCSER1
SGTA
PSMB11
STXBP4
ALG8
NF1
SHC4
METTL27
SLC12A7
ZNF275
LRIG1
TMEM8A
PCCB
PCDHB7
FCER1G
TBCCD1
PMS2
TTC28
CYTH3
SRSF10
KCTD20
POMGNT1
VAPA
SNRPA1
TRRAP
PHF20L1
TRAF3
CTNNA2
ZNF713
LAIR1
RANBP17
NINJ2
SLC44A1
TRMT61B
SH2B3
ZNF586
LYAR
DYRK1A
NDUFV3
TRMT61A
INAVA
GLB1
ITPRIPL2
MYNN
BRAF
WDR6
BHLHE40
PPM1K
ZFP28
IGF1
MTFR1L
MTPAP
GXYLT1
TMEM219
VSIR
ITGB1
TTLL5
RTN1
TIMM10B
RAP1GAP2
GTF2F2
ZNF366
LAMP2
PHYH
LBR
CLIC4
EXOG
IVD
TMEM127
DDX5
TMEM164
LSM1
JOSD1
CDK5R1
PODXL2
SEC11C
FAM13C
MAPK13
LYVE1
LRRCC1
TMEM201
KIAA1841
COP1
POLD1
SLC52A2
ACTL6B
CDKN2C
ERO1B
ZNF544
CCT2
P2RX7
ADORA1
WDR43
ETNPPL
NUS1
MECOM
APBB1IP
IMPAD1
SGK3
KBTBD11
BRIX1
CAPZA1
KYAT3
GPX7
LAMA2
TTC36
NRBP1
GRK5
NEDD8
DIRAS2
RAB1B
CCHCR1
KLF13
ZSWIM8
GSKIP
SDHAF1
MICU3
ALG9
ANKRD50
AFAP1L1
MTHFD1
VPS37B
ARFRP1
TMEM200C
PRKCZ
WDPCP
KIF1B
JARID2
ADAP1
NUB1
ZNF589
YIF1B
RPA1
SNU13
TTYH1
UNC119
FAM111B
SLC35F5
WBP1
MTMR2
CSTF2
DDB1
ZEB1
BMS1
CKAP2
TBKBP1
AGGF1
HAX1
TAMM41
WSB1
EIF3A
AVEN
ATF7IP
DLX5
CALHM6
CDCA4
FBXL6
VWC2
MCAM
ZNF117
RSPH3
RNF175
CCDC154
PLEK
MYL6B
DDX49
TOGARAM2
TEX26
HP1BP3
OSBPL9
ADGRL4
SLC35A3
GTF3C6
YAP1
LRCH3
ITGB4
ASCC2
IMP4
LDAH
ZNHIT1
H3F3B
EIF3D
CAAP1
SNAP29
CSPG5
SP100
RDH14
BBOF1
EHBP1
DAZAP1
MCM10
TMEM14C
TAF5
ZBTB3
ARMC1
VWF
PARD6G
HIST1H2AC
ATPAF2
BST1
DNMBP
FBLN5
NPTXR
DECR1
BRI3
YARS
SHPRH
RHOT1
NRAS
SNX6
AQP4
PURG
CALR
CASTOR1
KANTR
CNOT2
FCGRT
ATL2
ZNF496
CAMSAP3
HOXA5
ARPIN
MORN4
SLC39A6
ERMP1
HASPIN
KDM1A
SLC1A1
DUT
YBX3
GPR27
ABCC11
LY96
ASRGL1
PTPRS
CAPN5
TMEM250
SALL1
ACAP3
THADA
CAV2
MBOAT2
ACACA
DIRAS1
PLCE1
HSPA4L
PIGF
KDELR2
EIF2AK4
SEC61B
ZC3H12C
HNRNPA0
MAP1B
TCF7L2
TMEM177
ZBTB1
GNB2
ZNF45
SETX
ACAP1
SPC25
ZNF707
PANK2
MAN2A2
CSNK1G2
LINGO1
S100A10
VPS26A
KIF3C
ZC4H2
NUP210L
PLPP4
NFXL1
ARHGAP18
KHSRP
FANCF
TUBG2
ZNF671
INPP5A
CDK4
SRSF2
PRELID3B
CAMK1D
ME2
FKRP
SRP54
UBE2I
NMNAT3
KIF5C
NUFIP2
RHOBTB3
INSM1
TIMM17A
EAF1
PTDSS1
SYMPK
PNPO
CLK1
KLHL32
SLC7A11
ANAPC15
GPR153
PMP2
EGLN2
CMTM7
TSPYL2
S100A13
UCKL1
RGS10
UAP1
ADAM17
MYH10
RIN2
HNRNPH3
RABL3
STX8
FGL2
SLC27A5
NPRL3
GSG1L
TPCN2
DPYSL3
FBF1
PPP2R5D
BEND7
NBL1
LCP1
ZNF519
KAT5
CSE1L
SEPTIN4
NDUFB11
SAP30BP
AAMP
ZNF609
WWOX
BRAP
U2SURP
PPP1CC
MTMR9
TLN1
HES4
PRCP
PCED1A
ADD1
RBP1
SEC61A2
PRAF2
ADNP2
CRELD1
SLC25A26
CAPN2
C1orf109
IFT43
GLB1L
GOLT1B
PAPSS1
WNT2B
ZNF254
NT5C
LRP5
LRRC37A2
HELLS
MIEF2
SELENOO
LRRC40
ATE1
COMMD7
CPSF7
DYNC2LI1
FAM172A
PLCB4
MIIP
ARMH3
LLGL1
PHOSPHO2
TCF12
EYA3
EIF1AD
SMYD5
LSR
UBE2Q2
DEDD
KDM6B
PIFO
AFG3L2
CBX5
MYLK
NME2
SENP5
NFIB
DNAH10
DZIP1L
IL18BP
TASP1
HDGFL3
TBL3
SLC22A5
IGFBP7
RHOBTB1
PWP1
DCLK2
NR2F1
FRYL
ABCG2
HHATL
C11orf96
MFF
EIF2B5
KCNH7
CNOT10
PPOX
STAC3
TMEM65
CCNB1IP1
SMARCA5
KCNQ2
ZNF808
PKN1
MCM9
NTRK2
GJB1
ERGIC3
EGLN1
NAT9
CASP9
ZFP36L2
PTRH2
BTBD1
RPGRIP1L
RAB10
MAN1C1
ACTG1
TGFB1
DAG1
AKAP8L
DDX23
SELENOW
KLHL21
PHKB
PSMG4
SART3
HACD2
ANO6
CDIP1
CDC7
RBAK
SPG11
GYPC
NKAIN3
KHDRBS3
TMEM47
CIAO3
SLC25A12
CRYL1
ARPC1A
SERPINA3
ZNF827
ATP2A2
KIAA1324L
MYLK2
UBC
SYNM
ZNF19
ASH2L
DGKA
CCP110
LRRTM1
TMEM181
RFWD3
ZNF365
TBC1D2
PIH1D1
CSAD
RUSC2
CDH5
ATR
PLEKHA6
BDH1
WDSUB1
PNMA2
GCNA
RBM15B
NAGK
LCLAT1
ATRAID
BEX1
TOX
CAMKK1
LIMK1
MPV17
ARHGAP29
EPS15L1
ELK4
FMR1
HIST1H4B
AGPAT1
DDIT4
CTF1
SNX4
LRFN4
CHGA
BNIP3L
PTCD1
WDFY1
AFF1
MAP2K1
TTPAL
CKAP2L
SETD6
UCHL1
MFSD4B
SARS
ZNF470
ZNF383
ARL4C
FAM107A
CDK5
ACSL1
TBC1D5
BUD13
NR4A3
VEGFB
NLE1
TAGLN2
KLHL24
NOL4L
ADAM8
EGFL8
SOX21
GLO1
DBNL
ADA2
PCDHB2
RIC1
BNIP1
PGF
ANAPC4
STAT6
SOX5
RCCD1
SPAG9
ZMYM2
DOK4
CMC4
KIAA1755
UQCRB
NGDN
CHST3
ZNF436
BAD
ANKFY1
MRE11
ZNF98
UBE2G2
STYX
SCG3
TTBK1
PAFAH1B1
DDX39A
TBC1D22B
IARS2
TPRN
E2F4
ZFP69
BUD23
PDPR
IGSF8
PRR14L
KCTD11
PPHLN1
TMSB15A
CD99
STXBP3
NAPRT
DNMT1
KATNB1
ABCA8
CYHR1
NFATC3
SAMD13
CDT1
ZNF687
CLEC16A
SSNA1
ZNF723
FUT11
KMT5C
VMP1
TIMP2
MPST
KIAA1328
BCAT1
INO80B
SH3BP4
PRC1
BOLA3
TSPAN11
SOX6
MEAK7
MECP2
HMG20A
TMEM184B
SLC4A7
TMEM42
ZNF397
PGK1
GUCY1B1
CCDC117
RTKN
DHRS12
MDH1
CCDC84
GADD45GIP1
ZNRD2
RAB3C
MBD1
POLDIP2
SLC10A7
LGMN
CXorf38
MED30
WWP2
C3
SPCS1
PLXNA2
CST3
SP4
VPS39
KLHDC3
CD34
ATG10
CHCHD2
FUBP3
DDOST
SP2
NCBP2
SCARF2
ATP5IF1
LSM14A
NCSTN
ATP1A3
TMTC3
EXOC1
HIST1H4C
IFIT3
SCYL1
TMEM35B
EDNRB
DHDDS
RBM3
TOB1
RTN4IP1
SMIM20
SRSF7
SCAI
PKDCC
STAT3
HIBADH
FAM210A
GNPDA2
USP21
ORC5
TRMT1
COIL
ACTR1A
PBX3
GPATCH1
LRCH4
TRPT1
EFHC1
SCAP
EDNRA
COL16A1
GGCX
GAN
PHF20
UBE2B
URB1
TAP1
TMEM128
UTP25
CBLN4
ZYG11B
GNA11
DYNC1LI1
LUC7L
GRHPR
ANKHD1
MS4A7
NDFIP2
AVL9
CENPQ
ITGAV
PAPSS2
IFNAR1
MTOR
ALKBH7
ARAP3
RASL11A
AMOTL2
MFSD3
PSMB9
KPNA3
PYM1
WDR82
RALGPS1
MARCH7
TAF1D
ACER3
UBALD1
DENND11
ZNF581
CTIF
KHDRBS1
LYSMD3
RNF7
TUBA1C
BCAS3
CCDC91
AASS
VSIG4
GLYR1
RFX5
STXBP6
DARS
CLHC1
DSCAML1
C6orf47
AIMP2
FARSA
FADS2
ONECUT2
SLAIN1
CASC4
DCTN2
PPP1R37
COPA
HLTF
KCNN2
CLDN12
SCP2
GPR107
GBA
PDP2
GOLGB1
CCDC121
C9orf78
TBC1D10A
SUPT20H
PLSCR4
GTF3A
GNPTAB
SNTA1
PICALM
GPR135
POLR2F
SBNO2
ELAC1
TP53I3
EFCAB2
TOR1AIP1
PNN
TMEM176B
ARID2
SNX15
PCDHGA5
ZNF783
GPX4
EIF5
APC
BRWD3
NDUFB2
ABCB6
SLC24A3
ERC2
ACY1
IFI27
METTL7B
TP53BP1
GSTK1
SAFB
MESD
LRFN1
HLCS
PDS5A
MED14
KDM5A
NDUFA7
NKX6-2
RGS19
CUL4B
PJA2
SERINC3
LSG1
BPGM
EFNB1
DBI
CEP76
AMD1
BTF3L4
REPS1
AGTPBP1
HIRA
TNFRSF11A
GEMIN4
TIMM9
SLC35G1
ITM2A
TXNRD3
MEGF6
RAB17
NABP2
NACAD
EBF4
ADGRA3
PPP4R1
MMAB
CLTA
NHSL1
CYBRD1
PDLIM2
NAA15
BEX3
THYN1
NCEH1
SLC25A33
UBA5
RBM41
SEPTIN3
ACP6
UBQLN1
PHRF1
FAM161A
SEMA4B
TARSL2
TMEM132E
MAP7D3
DLX1
COA6
FARSB
C17orf113
UBA6
RAB18
ROGDI
CEP104
MCM3AP
ASXL1
FRS3
ZHX1
USP11
ADGRG1
CADM4
DTD1
RAB4B
COPS5
TM9SF2
UGGT1
MAN2B1
MYO10
TBC1D8
DDX18
ZNF638
STRAP
TMEM54
CARS2
FBXW2
TMEM242
FTSJ3
NOVA1
ZNF277
CREB3
SLC9A1
DNAJC14
CD53
INO80C
SPAG7
PLEKHA8
TBC1D20
CCDC85A
NINL
CERT1
IFT88
RELB
HEATR3
LIG1
COQ6
MMACHC
PRADC1
BOC
UBE2C
CDC25A
BNIP2
ALCAM
FAM120C
IGFBP5
LRCH2
TET3
TFE3
ST8SIA3
ST13
MIER2
VPS72
PCGF2
SULF2
CCDC112
FAM110A
CNOT6
TIGD7
NAPEPLD
MAP1S
LOXL3
RHPN1
NIT1
ZNF830
DIPK1C
PPCDC
MED6
GNB3
SLC39A10
SOGA3
GLIS3
P3H4
NCS1
GOLGA2
TXNDC12
SLC30A9
DNER
SLC36A4
SOS2
SRM
TUT4
ZBTB21
ATP2B3
ADSS
SLC2A13
TSPAN31
PDE8B
SLC6A6
CMKLR1
CAMK4
HSPA6
RETSAT
MED13L
PRDM2
KLHL12
NPC1
LDB2
SUDS3
COL4A1
GTF2H1
GPRIN1
PADI2
PIN1
RAD21
PDZRN4
GRK4
SDCBP
SLC20A1
NES
MED18
SLC24A2
MT-ATP6
TRUB2
LCMT2
METTL7A
PPP1R16A
STK39
CDH7
NSMCE4A
FOXO3
C18orf54
WIPI1
CHPF
ILF3
SFI1
AKT1
VPS52
APOBEC3C
ANGEL2
HOOK3
TNRC6A
NEK2
THAP8
OTUD7B
HEBP1
GTF2B
CAMK2N2
FAM193A
LMNB2
YKT6
UBE4B
TXNDC15
LTA4H
RITA1
POLA1
ANLN
ATP5F1B
ATP5MD
AC091057.6
SARM1
ARPP21
UBR5
DGAT1
EPHB6
SPEN
CMPK2
PLGRKT
SLC19A2
RRS1
MINDY1
FABP7
DERL1
PFDN5
CPNE1
USP34
SLC29A1
CBR3
ABCD3
RSF1
GNAI1
SCAMP3
LIN7B
CCDC171
IQCH
ZNF765
ACTL6A
NOP2
SCLY
JAG1
RTKN2
CSNK1E
MARC1
NUTF2
HAT1
CSTB
LINC02694
PDS5B
MSR1
ARHGAP21
MT-ND3
TAX1BP3
COASY
PHLDA3
CNN3
MANBA
CMSS1
ANK1
NDUFS3
BAG1
KLHL35
DCBLD1
PAFAH1B2
FAM174C
TLK1
SLMAP
SAP18
TJP1
VWA1
ENTR1
HNRNPA2B1
DISC1
MTSS2
RNF40
MGST1
FOS
TULP4
SLC12A9
SERPINB9
PYGL
BLVRB
CFDP1
ANAPC1
PCM1
SSR3
EMP1
C16orf58
BBS7
ZNF441
CCNB2
RRAGD
CLSTN2
BOD1
HDDC2
MAPRE1
HSPA1B
REEP5
DIP2B
INIP
TOLLIP
MARCH9
RBM7
GPAA1
DPYD
ANK2
SHISA7
DIP2C
PDCD2L
DMTF1
GINS1
TFAM
DHX33
RARS2
MAP1A
ATP5MC2
CLUAP1
C7orf31
FAM189A2
ZNF664
ARHGEF1
SH3BGRL2
ZNF143
RTF1
CDC34
TALDO1
DUSP23
RB1CC1
WDR34
E2F2
EPM2A
ORMDL2
BCL9L
OR4K2
RB1
SEPTIN5
PPFIBP2
OGT
MANEA
SGF29
SLC25A30
TYMS
TCOF1
TBL1XR1
WWP1
TTC31
NUP107
ARFGAP3
UBN1
PLCL1
JTB
KMT2C
WARS
MOB2
NDUFB10
OPRL1
PLA2G4B
EIF4A2
C1orf35
ATP2B4
MYO6
MCM4
MPHOSPH8
SYN1
CLPTM1
EID1
NRXN1
PES1
DDX59
DUSP22
PHGDH
CDH2
MAP4K4
ITCH
PCDHGA1
CHTF18
PSRC1
TOX3
REPIN1
AKAP17A
ARNT
NUDT2
ARMCX5
AC093323.1
GFOD2
EIF2S1
ASS1
PCF11
KLHL5
POFUT2
CEP83
MT-ND4L
LRMDA
ZSCAN21
NAT8L
CLINT1
ZRANB2
MOK
NEDD9
EFS
MAPK8IP3
SLC25A39
NIPSNAP2
PPP2R1B
SRPX2
ARL6IP4
GRIN2B
MAP3K7
STMN2
ABL2
TCTEX1D2
DDX28
NHP2
USP39
DDA1
WDR4
UBAC2
SSR1
STXBP5
SEL1L
SELENOI
ZKSCAN8
NOTCH2
ST3GAL5
ZBED5
ID4
C11orf49
FAM180A
BTBD10
C7orf61
CTTNBP2
CACNG1
ASCL1
PPM1F
GPR149
HDAC1
IRAK1
RNASEK
RAB30
SLC7A7
ZCCHC3
FAM189B
SMARCAD1
LTB
PANX1
SLC25A17
DTX3
DUSP11
PIGN
DNASE2
MOCS1
SPATA20
DNM3
MICOS13
CFAP61
TET1
EEF2
KDM4B
CEP57
PSMD1
NR1D1
NUDT16L1
WDR62
ETV6
ZKSCAN4
UQCRQ
SEH1L
ZNF284
GRID2
SRRD
ZBTB22
DCAF13
TMEM145
TMA16
ATP13A2
CIPC
LONP2
FZD8
CD68
BIRC2
SEMA5B
TUBA1A
ACVRL1
INPPL1
MCRS1
RAB3IP
CASP4
PPP3R1
SMO
NUCB2
PGS1
CCDC169
DUSP10
SIAE
ZC3H4
SPATA33
BBX
CCK
LXN
CSRP1
CWC22
DUSP8
CXCL2
POLH
PIK3CA
WDR41
ACKR3
PFKM
SDC3
ASIC3
SLC25A44
SLC7A14
PLPPR5
TTC1
DHX38
AP1M1
FLAD1
VAMP7
NUF2
EHD2
WDHD1
ERO1A
MDH2
RASGRF1
NEK6
KIN
TTYH2
FAS
PTMS
ZC3H12B
LAMP1
FKBP14
KIF5B
METTL18
VPS13B
ACAD8
PHC2
TSC22D4
NUP214
CTSA
HPF1
PELP1
IKZF1
SLC44A3
ZNF358
UFSP2
NAA40
MBD4
ADAMTS9
CKLF
OSGIN2
F11R
TSKU
LEPROT
ASTN1
ZBTB9
OLIG2
NME1
ST3GAL3
ELP3
HCK
PPM1B
ZFP41
ARL4A
CRTAP
IL27
NSD3
ANKLE1
RRP12
PEBP1
SRGAP3
MAGIX
SH3PXD2A
MLLT11
SIX1
MAD2L1
GLYCTK
CHST11
GGT5
ATG12
RASGEF1C
AHCYL2
TMPRSS9
PEX6
TUBB
NUCKS1
C19orf48
ATP6V1F
TMED9
TRIP10
ATP5PD
DDHD2
GRINA
NDUFAF3
ABCA5
NPM3
ARMCX1
PAXBP1
ATRIP
RASSF3
LRRC20
CHERP
TVP23A
TANGO2
PCDHB4
GOT1
ABCC9
ZNF101
TRIM9
EIF4G3
EDF1
MDM2
WAPL
TKFC
PSMB6
EFEMP1
ELMOD2
DYNC1LI2
ITPA
PIAS4
SPTSSA
L3HYPDH
DRAP1
SPNS1
DEK
PAK1
CCDC28B
FEN1
BPTF
KANK1
CAPN7
ZNF24
TCF7L1
ARAP2
