fold,protein,pearson,spearman,r2,rmse,mae
1,CD16,0.26499876379966736,0.25889046649302866,0.06557399034500122,0.5769928336764532,0.42431920766830444
1,CD31,0.36852943897247314,0.2383897694785023,0.13245874643325806,0.3578783049728955,0.24794654548168182
1,CXCL13,0.3116798996925354,0.1441373157069537,0.09224498271942139,0.15658454842558697,0.11094045639038086
1,Ki67,0.4206102192401886,0.26654967504168126,0.17536473274230957,1.046963588325564,0.8172750473022461
1,OLIG2,0.33990150690078735,0.3048396732840189,0.11337631940841675,0.366608569119401,0.29747962951660156
1,CXCR5,0.4412137567996979,0.16946477090115986,0.1938040852546692,0.15793045706116826,0.1049799770116806
1,HLA-A,0.19056321680545807,0.17436386500067297,0.032457709312438965,1.019671726414611,0.7991799712181091
1,PD-L1,0.562104344367981,0.1818883626383254,0.30992281436920166,0.15930173442738094,0.11210254579782486
1,PSD95,0.3435126841068268,0.27536405237309536,0.11665809154510498,1.2212790145472885,0.9508249163627625
1,CD20,0.23275434970855713,0.16627963545457028,0.05281054973602295,0.23083400877418805,0.15160217881202698
1,CD68,0.5589547157287598,0.207296600010886,0.29033511877059937,0.3590594025454206,0.23588190972805023
1,CD44,0.39604276418685913,0.35600306733006665,0.15284907817840576,0.7884979116645594,0.5864693522453308
1,SMA,0.30483248829841614,0.21532429441739415,0.08673399686813354,0.6177826438408377,0.4493861496448517
1,MSH6,0.3483951985836029,0.32029934409194644,0.11982965469360352,0.3346499564825543,0.263190895318985
1,CD23,0.45137596130371094,0.3208691542058081,0.1986953616142273,0.8459329975460705,0.603877067565918
1,GFAP,0.22219926118850708,0.20557888841922936,0.041710853576660156,0.3779141918228916,0.2917879521846771
1,SYNA,0.25350698828697205,0.1604716712814895,0.05853515863418579,0.26346185585189735,0.1992502510547638
1,Podoplanin,0.30705320835113525,0.17277229193664945,0.09409749507904053,0.9130932812726903,0.6711474657058716
1,Vimentin,0.34216073155403137,0.24676666926538196,0.1134445071220398,0.38716231060218653,0.3005525469779968
1,CD47,0.3011406362056732,0.1942647247615528,0.08240193128585815,0.21166024191434796,0.15463577210903168
1,CD74,0.4647381007671356,0.4242726832184759,0.2135651707649231,0.7903608461361826,0.64927738904953
1,SIRP,0.311491459608078,0.28720188155322507,0.09584534168243408,0.2468898174209187,0.19109520316123962
1,Granzyme B,0.4301406741142273,0.2563045864021902,0.171941876411438,0.5924509292917194,0.3795047998428345
1,IDH1,0.3473028838634491,0.25804782006600957,0.11629325151443481,0.2790793125047659,0.21004413068294525
1,MPO,0.5524438619613647,0.13441559894365732,0.2816082239151001,0.23151641268666,0.1283501535654068
1,CD45,0.5473381280899048,0.25535362624220714,0.2958766222000122,0.32145253112972483,0.2389264702796936
1,CD21,0.3231983482837677,0.17793344612484774,0.10190361738204956,0.24903761131490157,0.1902085840702057
1,FIBR,0.5388667583465576,0.21303373946566415,0.28875064849853516,0.1827722492900918,0.13000144064426422
1,C-KIT,0.4972858428955078,0.28692567252126794,0.2458254098892212,0.6141972595352453,0.41302603483200073
1,CD3e,0.6107720136642456,0.20501665725500717,0.37017810344696045,0.1939474948940823,0.1263592392206192
1,TOX,0.4902975857257843,0.26904777479917175,0.23068416118621826,0.35855047342957785,0.1974431723356247
1,PD-1,0.4283658564090729,0.17919606886112513,0.180292010307312,0.1542031691699284,0.10918302088975906
