fold,protein,pearson,spearman,r2,rmse,mae
2,CD44,0.5020020604133606,0.40206151633311277,0.22415953874588013,0.8253226819578482,0.6103574633598328
2,SMA,0.32418859004974365,0.20308049383730872,0.10311037302017212,0.6027689391712361,0.4469699561595917
2,MSH6,0.3335649073123932,0.30773874067954593,0.10766875743865967,0.3512909264156098,0.2743731737136841
2,CD23,0.4723689556121826,0.3241419944910257,0.21819931268692017,0.8565209941417719,0.6064891815185547
2,GFAP,0.3125912845134735,0.20901835277079459,0.08764004707336426,0.398994729329913,0.30999788641929626
2,SYNA,0.21310396492481232,0.16396152341866332,0.04505997896194458,0.2682355753432396,0.20359106361865997
2,Podoplanin,0.1685485988855362,0.13507740848083769,0.025359809398651123,0.9505381264702943,0.6879966855049133
2,Vimentin,0.3612832725048065,0.2330886863054755,0.1284586787223816,0.39705734944797144,0.3070851266384125
2,CD47,0.39292046427726746,0.20259024925186206,0.14687377214431763,0.2226477755222139,0.16057369112968445
2,CD74,0.482803612947464,0.44020131657173817,0.22962605953216553,0.7914824438744594,0.6500404477119446
2,SIRP,0.35595837235450745,0.30006119700407197,0.12122946977615356,0.24972141658565547,0.19423209130764008
2,Granzyme B,0.5452396869659424,0.25697093396171705,0.29029786586761475,0.6030381668911069,0.3770548105239868
2,IDH1,0.46003857254981995,0.28257131496879123,0.19804197549819946,0.29188353133956074,0.2203967422246933
2,MPO,0.6962201595306396,0.16441975528669261,0.48212170600891113,0.21489602233303953,0.12629608809947968
2,CD45,0.5971548557281494,0.281747842132721,0.3498902916908264,0.3268885818818011,0.2428181916475296
2,CD21,0.2506517469882965,0.1697244650880227,0.06088817119598389,0.26103180077904675,0.19897772371768951
2,FIBR,0.5217510461807251,0.19204856831562944,0.2710287570953369,0.17959582021703901,0.12906695902347565
2,C-KIT,0.5441977977752686,0.29472416108132476,0.28762388229370117,0.6320719211916948,0.4194514751434326
2,CD3e,0.5913242101669312,0.20049808748140835,0.3358768820762634,0.2180434123044148,0.1339743584394455
2,TOX,0.5551518201828003,0.2828368088021007,0.3081846237182617,0.36424821938162616,0.20061564445495605
2,PD-1,0.42560967803001404,0.16408824890932405,0.1797979474067688,0.1682200547950253,0.11416071653366089
2,PDGFR,0.5300067663192749,0.2740865231503435,0.27037400007247925,0.6326839646147656,0.40809017419815063
2,CD4,0.569668710231781,0.26652991678135957,0.32078027725219727,0.2586577892241538,0.19013090431690216
2,MAP2,0.3818508982658386,0.32740595812556395,0.14576679468154907,0.4265766239273289,0.333634614944458
2,CD8,0.21670353412628174,0.11819478835476518,0.04405719041824341,0.3117954895860464,0.19037139415740967
2,MGMT,0.5061291456222534,0.25135611525884966,0.25502312183380127,0.36835962257093763,0.23869505524635315
2,CD38,0.40172070264816284,0.2957147075823901,0.15611225366592407,0.29429611868238365,0.22616975009441376
2,HLA-DR,0.5605255365371704,0.3554851075536825,0.3072918653488159,0.4219445065354673,0.30860862135887146
2,CD14,0.47967156767845154,0.34768973937597003,0.22769129276275635,0.4111319245172548,0.31854766607284546
2,ICOS,0.4374258518218994,0.21192045801041248,0.18556970357894897,0.20965356728461731,0.1492583453655243
2,Granzyme K,0.20419073104858398,0.1468055254972437,0.034895479679107666,0.2101146578844809,0.16389985382556915
3,synd,0.3743703067302704,0.3006742523807306,0.13766980171203613,0.37591679085557717,0.26243841648101807
3,FOXP3,0.40174341201782227,0.33831504753355346,0.15294218063354492,0.19698429820314237,0.13704995810985565
3,CD16,0.2721986174583435,0.28023558241592594,0.07027566432952881,0.6036182057133975,0.4473300874233246
3,CD31,0.4135769009590149,0.26381688687844856,0.1666780710220337,0.3770187992738728,0.2600032687187195
3,CXCL13,0.3653182089328766,0.1686448370715253,0.12522095441818237,0.18493920251901266,0.12191429734230042
3,Ki67,0.4196055829524994,0.2598128189586587,0.17451608180999756,1.111210500060196,0.856576144695282
3,OLIG2,0.333437979221344,0.30656914892581566,0.1073685884475708,0.3871178349899485,0.31332337856292725
3,CXCR5,0.4224986135959625,0.19169816350975893,0.17458057403564453,0.18355118481301191,0.1159161925315857
3,HLA-A,0.20077791810035706,0.1765711820336606,0.03863722085952759,1.0573560510333884,0.8284469246864319
3,PD-L1,0.5595666170120239,0.20013990992039513,0.3081619143486023,0.19518713742569696,0.1224215105175972
3,PSD95,0.3529379963874817,0.27945296917045104,0.12087136507034302,1.2686822018102342,0.9774731993675232
3,CD20,0.1944485753774643,0.18190816763200088,0.035750389099121094,0.29065951378268173,0.16584469377994537
3,CD68,0.6328344345092773,0.24251349400113373,0.398432195186615,0.4215507320743829,0.25710242986679077
3,CD44,0.37196871638298035,0.3833122575425294,0.13675248622894287,0.87274898763711,0.6273781657218933
3,SMA,0.36063921451568604,0.22834374986413078,0.12529289722442627,0.6387037216785846,0.4584967792034149
3,MSH6,0.3337971270084381,0.30959721923190303,0.10785698890686035,0.358110983010044,0.280907541513443
3,CD23,0.4611763060092926,0.32887430722908223,0.20736539363861084,0.9174530528683903,0.6376887559890747
3,GFAP,0.29895254969596863,0.2157198700206685,0.07956129312515259,0.4111416197352202,0.3168708086013794
3,SYNA,0.28646332025527954,0.1723615128009123,0.07632666826248169,0.2861451807050526,0.20922835171222687
3,Podoplanin,0.2332705557346344,0.16560972290099973,0.04962813854217529,1.0097645624918854,0.7198753356933594
