epoch,train_loss,valid_loss,valid_mean_pearson,lr
1,1.0407661199569702,0.9955425262451172,0.038779591566016576,0.0004522542485937369
2,0.965095043182373,0.9727076292037964,0.06874382678489686,0.00032725424859373687
3,0.9158949851989746,0.960005521774292,0.08547874973998618,0.00017274575140626317
4,0.8843951225280762,0.9564393758773804,0.09029262148880281,4.7745751406263163e-05
5,0.8356785774230957,0.9602681398391724,0.08545742895558249,0.0
